ID	lon	lat	DOC	POC	discharge	QlagDOC	QlagPOC	FID
1459812	128.125	61.275	131.785758	146.261122	129.414917	-2.37084	-16.846205	NA
1459813	128.175	61.275	131.970572	146.772562	128.893637	-3.076934	-17.878925	NA
1459814	128.225	61.275	131.485255	145.595939	128.226884	-3.258371	-17.369055	NA
1459815	128.275	61.275	131.01845	145.788774	128.185276	-2.833174	-17.603498	NA
1459816	128.325	61.275	NA	NA	127.856581	NA	NA	NA
1459817	128.375	61.275	NA	NA	127.663156	NA	NA	NA
1459818	128.425	61.275	128.615799	144.048215	127.932604	-0.683194	-16.11561	NA
1459819	128.475	61.275	128.296718	144.590459	127.76681	-0.529908	-16.823649	NA
1459820	128.525	61.275	129.817275	145.631797	127.511906	-2.305369	-18.119891	NA
1459821	128.575	61.275	NA	NA	127.150192	NA	NA	NA
1459822	128.625	61.275	131.985242	146.019216	150.699857	18.714615	4.680641	NA
1459823	128.675	61.275	129.722684	145.03541	150.707914	20.98523	5.672504	NA
1459824	128.725	61.275	127.136769	141.869315	150.621626	23.484857	8.752311	NA
1465134	68.225	61.225	125.298598	122.756836	142.725703	17.427106	19.968867	NA
1465151	69.075	61.225	125.131787	123.461108	132.446925	7.315138	8.985816	NA
1465152	69.125	61.225	125.125084	123.180449	143.725845	18.600761	20.545396	NA
1465153	69.175	61.225	125.313735	123.035814	130.405142	5.091407	7.369328	NA
1465155	69.275	61.225	124.971833	123.217325	132.743742	7.771909	9.526417	NA
1465156	69.325	61.225	126.238495	123.425105	143.67386	17.435365	20.248755	NA
1465157	69.375	61.225	125.215054	123.554315	143.647846	18.432792	20.093531	NA
1465160	69.525	61.225	NA	NA	132.643404	NA	NA	NA
1465161	69.575	61.225	124.736157	123.287135	143.615833	18.879676	20.328698	NA
1465162	69.625	61.225	124.905914	123.615554	143.589189	18.683275	19.973635	NA
1465167	69.875	61.225	125.162518	123.259972	143.531217	18.368699	20.271245	NA
1465168	69.925	61.225	125.412274	123.035246	143.509659	18.097385	20.474412	NA
1465169	69.975	61.225	125.673086	123.145171	143.502302	17.829216	20.357132	NA
1465170	70.025	61.225	124.875874	122.567357	143.489514	18.61364	20.922156	NA
1465171	70.075	61.225	124.727306	122.920283	143.479292	18.751986	20.55901	NA
1465172	70.125	61.225	124.954487	122.792021	143.469455	18.514968	20.677434	NA
1465173	70.175	61.225	124.798973	122.985017	143.460316	18.661343	20.475299	NA
1465174	70.225	61.225	124.576757	122.912335	143.45052	18.873763	20.538185	NA
1465176	70.325	61.225	125.082772	122.926575	143.53617	18.453398	20.609595	NA
1465194	71.225	61.225	124.857502	123.182075	143.33947	18.481968	20.157395	NA
1465195	71.275	61.225	124.652911	123.368224	143.315128	18.662217	19.946905	NA
1465196	71.325	61.225	125.090916	123.047918	143.30935	18.218434	20.261431	NA
1465197	71.375	61.225	125.853522	123.129413	143.301608	17.448086	20.172195	NA
1465198	71.425	61.225	124.700378	123.220975	143.29563	18.595252	20.074655	NA
1465199	71.475	61.225	124.799208	123.146925	143.287517	18.48831	20.140593	NA
1465200	71.525	61.225	125.188139	123.136993	143.379972	18.191832	20.242979	NA
1465201	71.575	61.225	125.029417	123.176646	143.372658	18.343241	20.196012	NA
1465202	71.625	61.225	125.032991	122.915641	143.364441	18.33145	20.448801	NA
1465209	71.975	61.225	124.87494	123.14124	143.379283	18.504344	20.238043	NA
1465210	72.025	61.225	125.750148	122.830581	143.356272	17.606123	20.525691	NA
1465211	72.075	61.225	125.043342	122.92943	143.348924	18.305582	20.419494	NA
1465212	72.125	61.225	124.787236	123.058292	143.339318	18.552082	20.281026	NA
1465213	72.175	61.225	125.021827	123.062532	143.329827	18.308	20.267295	NA
1465220	72.525	61.225	124.735313	122.917003	136.152224	11.41691	13.235221	NA
1465221	72.575	61.225	125.128483	122.642379	143.258099	18.129616	20.61572	NA
1465222	72.625	61.225	125.568849	122.669113	143.235552	17.666704	20.566439	NA
1465223	72.675	61.225	125.393192	122.72263	143.227284	17.834092	20.504654	NA
1465224	72.725	61.225	125.499651	122.745705	143.215224	17.715573	20.469519	NA
1465225	72.775	61.225	125.144974	122.797685	143.205489	18.060515	20.407803	NA
1465226	72.825	61.225	124.734139	122.932515	143.177594	18.443455	20.245078	NA
1465227	72.875	61.225	124.778487	122.914886	143.155521	18.377034	20.240635	NA
1465228	72.925	61.225	124.967632	122.929443	143.148013	18.180381	20.21857	NA
1465229	72.975	61.225	125.06662	122.850255	143.136133	18.069513	20.285878	NA
1465230	73.025	61.225	NA	NA	143.129744	NA	NA	NA
1465231	73.075	61.225	124.618633	122.754786	143.119268	18.500635	20.364482	NA
1465232	73.125	61.225	123.951971	122.692008	143.111983	19.160012	20.419975	NA
1465233	73.175	61.225	124.459833	122.718137	143.104152	18.644319	20.386015	NA
1465234	73.225	61.225	124.954184	122.889805	143.094456	18.140273	20.204651	NA
1465235	73.275	61.225	124.932012	122.760301	143.087798	18.155785	20.327497	NA
1465236	73.325	61.225	124.540114	122.636003	143.079607	18.539493	20.443603	NA
1465237	73.375	61.225	124.881431	122.513455	143.07006	18.188629	20.556605	NA
1465238	73.425	61.225	125.149404	122.43239	143.059576	17.910172	20.627187	NA
1465239	73.475	61.225	123.931261	122.374189	143.055044	19.123783	20.680855	NA
1465240	73.525	61.225	124.538529	122.951401	143.048666	18.510137	20.097265	NA
1465241	73.575	61.225	124.928157	123.008014	143.046533	18.118376	20.038519	NA
1465242	73.625	61.225	125.08053	123.411491	143.033552	17.953022	19.622061	NA
1465243	73.675	61.225	124.806581	123.07084	143.02524	18.218659	19.9544	NA
1465244	73.725	61.225	125.104763	123.278014	143.019901	17.915138	19.741887	NA
1465245	73.775	61.225	NA	NA	143.018715	NA	NA	NA
1465246	73.825	61.225	124.938285	123.054314	143.010147	18.071862	19.955833	NA
1465247	73.875	61.225	124.906865	122.708916	143.002457	18.095592	20.293541	NA
1465248	73.925	61.225	124.775594	123.197852	139.355835	14.580241	16.157983	NA
1465254	74.225	61.225	124.999705	122.845989	142.899194	17.899489	20.053205	NA
1465255	74.275	61.225	125.139401	122.678928	142.873986	17.734584	20.195058	NA
1465256	74.325	61.225	125.417943	122.61938	142.864842	17.446899	20.245462	NA
1465258	74.425	61.225	125.132814	122.934067	142.812742	17.679928	19.878675	NA
1465259	74.475	61.225	125.209578	122.845895	142.792542	17.582964	19.946647	NA
1465260	74.525	61.225	125.031898	122.679214	138.577791	13.545893	15.898577	NA
1465561	89.575	61.225	137.110202	124.222109	133.765452	-3.34475	9.543343	NA
1466324	127.725	61.225	NA	NA	122.827765	NA	NA	NA
1466325	127.775	61.225	124.260242	141.620263	122.552323	-1.707919	-19.067939	NA
1466326	127.825	61.225	128.66535	145.357739	122.08418	-6.58117	-23.273559	NA
1466327	127.875	61.225	128.474931	144.752856	131.902061	3.427129	-12.850796	NA
1466328	127.925	61.225	127.689814	142.413171	131.078328	3.388514	-11.334843	NA
1466329	127.975	61.225	124.240344	139.781911	150.602838	26.362494	10.820927	NA
1466330	128.025	61.225	129.329558	145.006292	150.608664	21.279106	5.602372	NA
1466331	128.075	61.225	131.579996	146.688537	150.616056	19.036059	3.927519	NA
1471654	68.225	61.175	125.635811	122.706532	142.707498	17.071687	20.000966	NA
1471655	68.275	61.175	125.170518	122.728341	142.693798	17.52328	19.965457	NA
1471656	68.325	61.175	124.860452	123.02308	142.689984	17.829532	19.666904	NA
1471667	68.875	61.175	125.759058	123.300642	143.703318	17.944259	20.402675	NA
1471668	68.925	61.175	125.699146	123.157229	143.691956	17.992811	20.534728	NA
1471669	68.975	61.175	125.09565	123.242333	143.750597	18.654947	20.508264	NA
1471670	69.025	61.175	125.219103	123.092828	143.744124	18.525021	20.651295	NA
1471671	69.075	61.175	125.193052	123.470434	143.735483	18.542431	20.265049	NA
1471673	69.175	61.175	125.15929	123.156686	143.709242	18.549951	20.552555	NA
1471674	69.225	61.175	124.672285	123.185032	143.687393	19.015108	20.502361	NA
1471675	69.275	61.175	124.91932	123.22482	143.681036	18.761717	20.456217	NA
1471768	73.925	61.175	124.775594	123.197852	142.991129	18.215535	19.793277	NA
1471769	73.975	61.175	124.913631	122.653813	142.967193	18.053562	20.31338	NA
1471770	74.025	61.175	125.184971	122.129527	142.956438	17.771467	20.826912	NA
1471771	74.075	61.175	125.752981	122.724705	142.947564	17.194583	20.222859	NA
1471772	74.125	61.175	125.453525	122.706019	142.935266	17.481742	20.229247	NA
1471773	74.175	61.175	125.187593	122.584202	142.923768	17.736174	20.339566	NA
1471774	74.225	61.175	124.999705	122.845989	142.91211	17.912405	20.06612	NA
1471776	74.325	61.175	125.417943	122.61938	142.852522	17.434579	20.233142	NA
1471777	74.375	61.175	124.833556	122.893469	142.829901	17.996345	19.936432	NA
1471778	74.425	61.175	124.799406	122.813374	142.818984	18.019578	20.00561	NA
1471780	74.525	61.175	125.031898	122.679214	142.669804	17.637906	19.990591	NA
1471781	74.575	61.175	125.788274	122.615653	142.640655	16.852381	20.025002	NA
1471782	74.625	61.175	125.86934	123.043228	142.63055	16.76121	19.587322	NA
1471783	74.675	61.175	125.066711	122.840584	142.618923	17.552212	19.778339	NA
1471784	74.725	61.175	125.151644	122.817783	142.609677	17.458032	19.791894	NA
1471785	74.775	61.175	124.844095	122.796325	142.610409	17.766314	19.814084	NA
1471786	74.825	61.175	125.502105	123.016122	142.604486	17.102381	19.588364	NA
1471787	74.875	61.175	125.492622	123.042306	142.596074	17.103451	19.553768	NA
1471788	74.925	61.175	NA	NA	142.585992	NA	NA	NA
1472081	89.575	61.175	135.470238	124.030563	133.755146	-1.715092	9.724583	NA
1472082	89.625	61.175	135.603717	124.039958	138.551846	2.948129	14.511888	NA
1472840	127.525	61.175	124.855122	139.594283	127.773174	2.918051	-11.82111	NA
1472841	127.575	61.175	124.864409	140.915544	150.553033	25.688625	9.637489	NA
1472842	127.625	61.175	127.886393	143.978481	150.558025	22.671633	6.579544	NA
1472843	127.675	61.175	125.594387	141.938762	150.561943	24.967557	8.623181	NA
1472844	127.725	61.175	NA	NA	150.568259	NA	NA	NA
1478176	68.325	61.125	NA	NA	137.393173	NA	NA	NA
1478177	68.375	61.125	125.100256	122.536725	142.68718	17.586924	20.150455	NA
1478178	68.425	61.125	125.226556	122.801903	142.680925	17.454369	19.879022	NA
1478179	68.475	61.125	124.571624	123.223788	137.843489	13.271865	14.619701	NA
1478186	68.825	61.125	125.684398	122.902132	143.711986	18.027588	20.809854	NA
1478187	68.875	61.125	125.101649	122.889109	143.705536	18.603887	20.816427	NA
1478308	74.925	61.125	NA	NA	138.520188	NA	NA	NA
1478309	74.975	61.125	125.035171	122.72677	142.578428	17.543256	19.851657	NA
1478310	75.025	61.125	125.393003	122.904941	142.561244	17.168241	19.656302	NA
1478311	75.075	61.125	125.131825	122.782878	142.550652	17.418827	19.767774	NA
1478312	75.125	61.125	124.601346	122.682284	142.542397	17.94105	19.860113	NA
1478313	75.175	61.125	125.46059	122.674207	142.530552	17.069961	19.856345	NA
1478314	75.225	61.125	125.388012	123.087315	142.521241	17.133229	19.433925	NA
1478315	75.275	61.125	125.000928	123.065935	142.513888	17.51296	19.447953	NA
1478316	75.325	61.125	125.577005	123.032533	142.501206	16.924201	19.468673	NA
1478317	75.375	61.125	125.113945	122.651581	142.489441	17.375496	19.83786	NA
1478602	89.625	61.125	134.145781	124.150944	133.737803	-0.407977	9.586859	NA
1479341	126.575	61.125	124.836658	139.639195	128.046508	3.20985	-11.592687	NA
1479342	126.625	61.125	125.652988	140.503711	128.092297	2.439309	-12.411413	NA
1479343	126.675	61.125	128.02738	143.479047	124.387052	-3.640328	-19.091995	NA
1479344	126.725	61.125	130.281598	146.377055	150.423863	20.142265	4.046808	NA
1479345	126.775	61.125	131.577892	148.224779	150.434856	18.856964	2.210077	NA
1479346	126.825	61.125	133.00752	149.205247	150.442487	17.434967	1.237241	NA
1479347	126.875	61.125	133.476357	149.421763	150.449502	16.973145	1.027739	NA
1479348	126.925	61.125	133.437021	149.447997	150.455422	17.018401	1.007425	NA
1479349	126.975	61.125	135.515448	150.062867	121.003813	-14.511635	-29.059054	NA
1479353	127.175	61.125	127.178503	145.413909	121.603537	-5.574966	-23.810372	NA
1479354	127.225	61.125	135.040996	150.755879	121.442636	-13.59836	-29.313243	NA
1479355	127.275	61.125	134.982305	150.214995	150.51304	15.530735	0.298045	NA
1479356	127.325	61.125	132.479631	148.758963	150.519145	18.039514	1.760182	NA
1479357	127.375	61.125	127.256671	143.245075	150.523775	23.267104	7.2787	NA
1479358	127.425	61.125	124.532657	140.811122	150.528386	25.995729	9.717264	NA
1479359	127.475	61.125	NA	NA	150.531706	NA	NA	NA
1479360	127.525	61.125	NA	NA	150.540941	NA	NA	NA
1484699	68.475	61.075	124.571624	123.223788	142.677059	18.105435	19.453271	NA
1484700	68.525	61.075	125.345543	123.030341	142.664693	17.31915	19.634352	NA
1484701	68.575	61.075	125.404823	122.868956	142.664482	17.259659	19.795526	NA
1484702	68.625	61.075	126.726437	123.824726	142.655072	15.928636	18.830346	NA
1484703	68.675	61.075	126.218477	123.36208	142.645455	16.426978	19.283374	NA
1484704	68.725	61.075	125.267315	122.776901	142.642201	17.374886	19.865301	NA
1484705	68.775	61.075	125.801614	122.900794	142.638877	16.837263	19.738083	NA
1484706	68.825	61.075	125.874649	122.915602	142.636086	16.761438	19.720484	NA
1484707	68.875	61.075	124.780856	122.777769	139.900996	15.12014	17.123227	NA
1484708	68.925	61.075	124.836454	123.079841	139.893943	15.057489	16.814101	NA
1484837	75.375	61.075	125.113945	122.651581	138.951897	13.837952	16.300316	NA
1484838	75.425	61.075	124.969017	122.875124	142.476761	17.507744	19.601638	NA
1484839	75.475	61.075	125.201802	122.841544	142.448145	17.246344	19.606602	NA
1484840	75.525	61.075	125.255414	123.31144	139.00178	13.746366	15.690339	NA
1484845	75.775	61.075	124.941494	123.068028	140.410808	15.469314	17.34278	NA
1484846	75.825	61.075	124.895812	122.852286	138.142548	13.246736	15.290261	NA
1484847	75.875	61.075	124.959954	122.941605	140.622883	15.662928	17.681278	NA
1485122	89.625	61.075	135.285184	124.78881	133.726577	-1.558607	8.937767	NA
1485853	126.175	61.075	127.699375	144.188861	124.75962	-2.939756	-19.429241	NA
1485854	126.225	61.075	131.064864	147.336592	150.354022	19.289158	3.01743	NA
1485855	126.275	61.075	132.09557	147.438523	150.359817	18.264247	2.921293	NA
1485856	126.325	61.075	126.946768	142.299376	150.366658	23.41989	8.067282	NA
1485857	126.375	61.075	128.317906	143.835087	150.375555	22.057649	6.540468	NA
1485858	126.425	61.075	125.93849	141.202527	150.380221	24.441731	9.177694	NA
1485859	126.475	61.075	129.421447	145.490639	150.385674	20.964227	4.895035	NA
1485860	126.525	61.075	125.320024	140.257756	150.390923	25.0709	10.133168	NA
1485861	126.575	61.075	124.836658	139.639195	150.396061	25.559402	10.756865	NA
1485869	126.975	61.075	135.515448	150.062867	150.462658	14.94721	0.399791	NA
1485870	127.025	61.075	134.115267	148.920727	150.469041	16.353774	1.548314	NA
1485871	127.075	61.075	128.51105	145.736052	150.475171	21.964121	4.739119	NA
1485872	127.125	61.075	125.102659	141.025411	150.479792	25.377133	9.454381	NA
1485873	127.175	61.075	127.178503	145.413909	150.486813	23.308309	5.072903	NA
1491228	68.925	61.025	125.019208	122.976923	139.887881	14.868673	16.910959	NA
1491229	68.975	61.025	124.198992	122.595454	139.85914	15.660148	17.263686	NA
1491360	75.525	61.025	125.175068	123.25979	142.44509	17.270022	19.1853	NA
1491361	75.575	61.025	124.993241	123.242694	142.420579	17.427339	19.177885	NA
1491362	75.625	61.025	NA	NA	138.924783	NA	NA	NA
1491364	75.725	61.025	NA	NA	139.901956	NA	NA	NA
1491365	75.775	61.025	125.143985	123.053446	142.405362	17.261377	19.351915	NA
1491367	75.875	61.025	125.237539	122.9768	142.370595	17.133056	19.393795	NA
1491368	75.925	61.025	124.88054	122.973871	142.358547	17.478007	19.384676	NA
1491369	75.975	61.025	124.337173	123.034719	142.347077	18.009904	19.312359	NA
1491370	76.025	61.025	124.830424	123.153617	142.334299	17.503875	19.180682	NA
1491371	76.075	61.025	125.072761	122.678712	142.324066	17.251304	19.645354	NA
1491372	76.125	61.025	124.8028	122.769596	135.266712	10.463911	12.497115	NA
1491373	76.175	61.025	NA	NA	140.334091	NA	NA	NA
1491374	76.225	61.025	NA	NA	140.603917	NA	NA	NA
1491642	89.625	61.025	135.832345	124.691414	133.701422	-2.130924	9.010008	NA
1491643	89.675	61.025	131.069311	124.371796	137.469275	6.399963	13.097479	NA
1492371	126.075	61.025	131.233988	147.097895	150.333732	19.099744	3.235837	NA
1492372	126.125	61.025	128.314813	144.470371	150.336717	22.021905	5.866347	NA
1492373	126.175	61.025	127.87215	144.484602	150.348582	22.476432	5.863979	NA
1497749	68.975	60.975	124.069639	122.976926	139.851065	15.781426	16.874138	NA
1497750	69.025	60.975	123.724227	122.658159	139.830585	16.106358	17.172427	NA
1497751	69.075	60.975	124.154077	122.561131	139.828848	15.674771	17.267717	NA
1497752	69.125	60.975	124.627807	122.994045	139.828193	15.200386	16.834147	NA
1497753	69.175	60.975	124.710516	122.931208	139.825118	15.114602	16.89391	NA
1497754	69.225	60.975	124.460207	122.994952	130.929803	6.469596	7.934851	NA
1497755	69.275	60.975	124.596914	123.103315	139.789914	15.192999	16.686598	NA
1497756	69.325	60.975	124.854808	122.784675	139.769379	14.914571	16.984704	NA
1497882	75.625	60.975	126.274526	123.152329	142.4088	16.134274	19.256472	NA
1497883	75.675	60.975	125.745643	122.935884	142.383633	16.63799	19.447749	NA
1497884	75.725	60.975	126.028039	123.499017	142.408973	16.380934	18.909956	NA
1497894	76.225	60.975	NA	NA	138.130382	NA	NA	NA
1498163	89.675	60.975	133.881974	125.27527	133.675004	-0.20697	8.399734	NA
1498888	125.925	60.975	131.378178	147.057342	126.512636	-4.865543	-20.544706	NA
1498889	125.975	60.975	129.7356	146.250716	150.310528	20.574927	4.059812	NA
1498890	126.025	60.975	129.686574	146.011081	150.325891	20.639317	4.314811	NA
1498891	126.075	60.975	130.818068	147.244004	129.165416	-1.652652	-18.078588	NA
1504276	69.325	60.925	124.854808	122.784675	140.527253	15.672445	17.742579	NA
1504277	69.375	60.925	NA	NA	139.764747	NA	NA	NA
1504278	69.425	60.925	NA	NA	139.7408	NA	NA	NA
1504279	69.475	60.925	NA	NA	139.731757	NA	NA	NA
1504280	69.525	60.925	124.801576	122.858135	139.722145	14.920569	16.86401	NA
1504414	76.225	60.925	NA	NA	142.275647	NA	NA	NA
1504415	76.275	60.925	125.400477	122.66193	142.277706	16.877229	19.615776	NA
1504416	76.325	60.925	125.41686	122.609357	142.267432	16.850572	19.658075	NA
1504420	76.525	60.925	124.144414	122.589733	142.199166	18.054752	19.609434	NA
1504421	76.575	60.925	124.236163	122.619539	142.187464	17.951301	19.567925	NA
1504422	76.625	60.925	NA	NA	132.781276	NA	NA	NA
1504683	89.675	60.925	133.920264	125.288982	133.659613	-0.26065	8.370631	NA
1504684	89.725	60.925	134.391911	125.199621	136.543606	2.151695	11.343985	NA
1505405	125.775	60.925	136.981148	150.304398	125.552323	-11.428825	-24.752075	NA
1505406	125.825	60.925	130.678852	147.03108	150.294127	19.615275	3.263047	NA
1505407	125.875	60.925	127.934405	144.681412	150.297335	22.36293	5.615923	NA
1505408	125.925	60.925	131.321708	147.025496	150.306237	18.984529	3.280741	NA
1510799	69.475	60.875	124.631006	122.660933	139.697802	15.066796	17.036869	NA
1510800	69.525	60.875	125.036754	122.709037	139.715349	14.678595	17.006311	NA
1510936	76.325	60.875	125.032774	122.879477	142.255473	17.2227	19.375996	NA
1510937	76.375	60.875	125.173025	123.073725	142.230551	17.057526	19.156826	NA
1510938	76.425	60.875	125.417359	122.804702	142.218416	16.801057	19.413714	NA
1510939	76.475	60.875	124.934963	122.580115	142.207858	17.272895	19.627744	NA
1510940	76.525	60.875	124.704211	122.660061	140.319104	15.614893	17.659043	NA
1510942	76.625	60.875	125.030622	122.720314	142.183039	17.152417	19.462725	NA
1511204	89.725	60.875	134.325593	124.926457	133.343106	-0.982487	8.416649	NA
1511205	89.775	60.875	135.399043	124.610218	134.232636	-1.166408	9.622418	NA
1511921	125.575	60.875	129.850204	145.657212	125.714727	-4.135477	-19.942485	NA
1511922	125.625	60.875	129.794528	145.539359	150.261399	20.466872	4.722041	NA
1511923	125.675	60.875	130.448999	146.270154	150.270877	19.821879	4.000723	NA
1511924	125.725	60.875	129.298605	145.854006	150.274983	20.976378	4.420977	NA
1511925	125.775	60.875	134.256118	149.058799	150.288104	16.031986	1.229305	NA
1517320	69.525	60.825	124.595438	122.836232	139.689548	15.094109	16.853316	NA
1517321	69.575	60.825	124.438692	122.676173	139.668068	15.229375	16.991894	NA
1517462	76.625	60.825	125.298169	122.605287	136.420763	11.122594	13.815477	NA
1517463	76.675	60.825	125.049149	122.861201	142.169551	17.120402	19.30835	NA
1517464	76.725	60.825	125.007348	122.541113	142.142425	17.135077	19.601311	NA
1517465	76.775	60.825	NA	NA	142.134137	NA	NA	NA
1517725	89.775	60.825	135.447001	124.481251	133.319314	-2.127687	8.838063	NA
1517726	89.825	60.825	135.29593	124.295949	133.284163	-2.011767	8.988213	NA
1518438	125.425	60.825	131.681745	146.733931	150.226456	18.544711	3.492525	NA
1518439	125.475	60.825	130.142661	145.201452	150.231128	20.088467	5.029676	NA
1518440	125.525	60.825	130.110224	145.540543	150.237736	20.127512	4.697192	NA
1518441	125.575	60.825	129.850204	145.657212	150.255559	20.405355	4.598347	NA
1523843	69.675	60.775	NA	NA	139.661669	NA	NA	NA
1523985	76.775	60.775	125.436199	122.886452	141.906452	16.470253	19.02	NA
1523986	76.825	60.775	124.667319	122.791351	141.876106	17.208787	19.084755	NA
1524949	124.975	60.775	133.166397	147.429775	150.163573	16.997176	2.733797	NA
1524950	125.025	60.775	131.08358	146.982492	150.170647	19.087067	3.188154	NA
1524951	125.075	60.775	127.691522	143.850761	150.182868	22.491346	6.332107	NA
1524952	125.125	60.775	129.60785	145.299745	150.192696	20.584846	4.892952	NA
1524953	125.175	60.775	128.095847	144.784232	150.197771	22.101925	5.41354	NA
1524954	125.225	60.775	126.48373	141.950937	150.202071	23.718341	8.251134	NA
1524955	125.275	60.775	124.681088	141.181584	150.20601	25.524922	9.024426	NA
1524956	125.325	60.775	125.557111	142.820019	150.210368	24.653256	7.390349	NA
1524957	125.375	60.775	131.090064	146.887279	150.220699	19.130635	3.33342	NA
1524958	125.425	60.775	131.681745	146.733931	135.175332	3.493587	-11.558599	NA
1530506	76.825	60.725	125.131889	122.789816	138.099832	12.967942	15.310016	NA
1530507	76.875	60.725	124.703422	122.987213	137.029893	12.326471	14.04268	NA
1530508	76.925	60.725	124.784887	123.014839	141.861413	17.076526	18.846575	NA
1530509	76.975	60.725	124.805994	122.837761	141.829149	17.023155	18.991388	NA
1530510	77.025	60.725	125.328372	122.497182	141.819421	16.491049	19.322239	NA
1530511	77.075	60.725	125.154355	122.650557	141.80591	16.651555	19.155353	NA
1530512	77.125	60.725	125.025832	122.882199	141.792394	16.766562	18.910196	NA
1530513	77.175	60.725	125.050568	122.789745	141.782572	16.732004	18.992827	NA
1531467	124.875	60.725	129.140921	145.011054	150.139598	20.998677	5.128545	NA
1531468	124.925	60.725	130.407341	146.013171	150.144375	19.737034	4.131204	NA
1531469	124.975	60.725	129.679627	145.041193	150.15968	20.480053	5.118487	NA
1537030	77.025	60.675	125.328372	122.497182	137.823391	12.495018	15.326208	NA
1537031	77.075	60.675	125.154355	122.650557	137.669395	12.51504	15.018838	NA
1537033	77.175	60.675	125.050568	122.789745	141.775405	16.724836	18.98566	NA
1537034	77.225	60.675	125.150502	122.65012	141.760753	16.61025	19.110633	NA
1537035	77.275	60.675	124.9639	123.392243	141.755495	16.791595	18.363252	NA
1537036	77.325	60.675	125.006842	123.691167	136.108066	11.101224	12.416899	NA
1537039	77.475	60.675	125.084217	122.946107	138.782724	13.698507	15.836617	NA
1537040	77.525	60.675	125.028219	123.131932	138.414094	13.385874	15.282161	NA
1537041	77.575	60.675	125.018014	123.236703	135.925015	10.907	12.688312	NA
1537977	124.375	60.675	124.637198	138.141622	150.072611	25.435413	11.930988	NA
1537978	124.425	60.675	127.396599	143.031733	150.07818	22.681581	7.046447	NA
1537979	124.475	60.675	130.493932	145.8494	150.086026	19.592094	4.236626	NA
1537980	124.525	60.675	130.567886	145.324505	150.093855	19.525968	4.76935	NA
1537981	124.575	60.675	126.020062	139.966004	150.100909	24.080847	10.134905	NA
1537982	124.625	60.675	125.353855	140.66609	150.107407	24.753552	9.441317	NA
1537983	124.675	60.675	125.146412	137.415065	150.114391	24.967979	12.699326	NA
1537984	124.725	60.675	124.125058	137.069168	150.117973	25.992915	13.048805	NA
1537985	124.775	60.675	127.995956	142.580725	150.12281	22.126854	7.542085	NA
1537986	124.825	60.675	128.785711	143.65288	150.12609	21.340379	6.47321	NA
1537987	124.875	60.675	129.140921	145.011054	150.134253	20.993332	5.123199	NA
1543556	77.325	60.625	NA	NA	141.731401	NA	NA	NA
1543557	77.375	60.625	124.70985	122.704875	141.725428	17.015578	19.020554	NA
1543558	77.425	60.625	124.901146	122.874508	141.709983	16.808838	18.835476	NA
1543559	77.475	60.625	NA	NA	141.705452	NA	NA	NA
1543561	77.575	60.625	NA	NA	141.68602	NA	NA	NA
1543562	77.625	60.625	125.089741	122.790711	141.677299	16.587558	18.886588	NA
1543563	77.675	60.625	125.720908	122.961761	141.665593	15.944684	18.703831	NA
1544432	121.125	60.625	129.791498	145.528963	149.840706	20.049208	4.311743	NA
1544433	121.175	60.625	131.321705	146.831385	149.844511	18.522806	3.013126	NA
1544434	121.225	60.625	130.590719	145.741725	149.85101	19.260291	4.109285	NA
1544435	121.275	60.625	130.821211	146.51925	149.748087	18.926876	3.228837	NA
1544436	121.325	60.625	128.297629	144.257236	149.758295	21.460666	5.501059	NA
1544437	121.375	60.625	129.23949	143.321737	149.764921	20.525432	6.443184	NA
1544438	121.425	60.625	127.304663	141.053733	149.770244	22.465581	8.716511	NA
1544439	121.475	60.625	129.255302	145.850725	149.775551	20.520249	3.924827	NA
1544440	121.525	60.625	129.568476	144.38631	149.781845	20.213369	5.395535	NA
1544441	121.575	60.625	129.386669	145.845667	149.793435	20.406767	3.947768	NA
1544442	121.625	60.625	129.460465	144.176522	122.351186	-7.10928	-21.825336	NA
1544494	124.225	60.625	129.12896	144.916134	150.048793	20.919833	5.132658	NA
1544495	124.275	60.625	125.895615	140.499551	150.055958	24.160342	9.556407	NA
1544496	124.325	60.625	126.862641	141.533769	150.065718	23.203077	8.531949	NA
1544497	124.375	60.625	NA	NA	123.796333	NA	NA	NA
1550083	77.675	60.575	125.224494	122.784891	135.848491	10.623997	13.0636	NA
1550084	77.725	60.575	125.22995	122.782086	141.659426	16.429476	18.877339	NA
1550948	120.925	60.575	129.020269	145.081742	122.433749	-6.58652	-22.647993	NA
1550949	120.975	60.575	129.651449	144.782795	149.804343	20.152893	5.021547	NA
1550950	121.025	60.575	128.309241	143.384291	149.808072	21.498831	6.423781	NA
1550951	121.075	60.575	126.964699	142.664195	149.811996	22.847297	7.147801	NA
1550952	121.125	60.575	129.422975	145.268547	149.820628	20.397653	4.552081	NA
1550962	121.625	60.575	129.460465	144.176522	149.798393	20.337928	5.621872	NA
1550963	121.675	60.575	127.797093	142.091677	149.803363	22.00627	7.711686	NA
1550964	121.725	60.575	124.964705	132.372728	149.809802	24.845097	17.437074	NA
1550965	121.775	60.575	124.494132	128.337068	149.826497	25.332365	21.489429	NA
1550966	121.825	60.575	124.500869	133.80343	149.831492	25.330624	16.028062	NA
1550967	121.875	60.575	125.106305	134.752062	149.841618	24.735312	15.089556	NA
