ID	lon	lat	DOC	POC	discharge	QlagDOC	QlagPOC	FID_1
1428803	-118.325	61.475	NA	NA	131.601303	NA	NA	NA
1428804	-118.275	61.475	NA	NA	126.031046	NA	NA	NA
1428805	-118.225	61.475	125.308814	140.646159	125.803644	0.49483	-14.842514	NA
1428806	-118.175	61.475	NA	NA	131.627448	NA	NA	NA
1428807	-118.125	61.475	124.714001	142.548833	131.6309	6.916898	-10.917934	NA
1428808	-118.075	61.475	124.563947	140.743097	131.632734	7.068787	-9.110364	NA
1435322	-118.375	61.425	NA	NA	124.790435	NA	NA	NA
1435323	-118.325	61.425	124.109669	138.541792	131.591409	7.48174	-6.950383	NA
1435329	-118.025	61.425	124.228713	138.337426	124.453247	0.224534	-13.884179	NA
1435330	-117.975	61.425	124.158249	138.19607	131.719224	7.560975	-6.476846	NA
1435331	-117.925	61.425	124.205753	137.836311	131.724097	7.518344	-6.112214	NA
1435332	-117.875	61.425	124.555369	136.551059	131.726358	7.170989	-4.824701	NA
1441842	-118.375	61.375	124.120788	135.939324	131.588026	7.467238	-4.351297	NA
1441852	-117.875	61.375	NA	NA	124.539413	NA	NA	NA
1441853	-117.825	61.375	124.426931	137.330117	131.728034	7.301103	-5.602083	NA
1441854	-117.775	61.375	124.877366	137.715932	131.730485	6.853118	-5.985448	NA
1441855	-117.725	61.375	124.5896	137.316734	131.733011	7.143411	-5.583723	NA
1448376	-117.675	61.325	124.399322	137.263945	124.026941	-0.372381	-13.237004	NA
1448446	-114.175	61.325	NA	NA	142.923667	NA	NA	NA
1448447	-114.125	61.325	NA	NA	141.94164	NA	NA	NA
1448448	-114.075	61.325	NA	NA	143.126614	NA	NA	NA
1448449	-114.025	61.325	NA	NA	142.152263	NA	NA	NA
1448450	-113.975	61.325	NA	NA	141.164698	NA	NA	NA
1448451	-113.925	61.325	124.137238	139.082264	127.041808	2.90457	-12.040456	NA
1448452	-113.875	61.325	NA	NA	139.85643	NA	NA	NA
1448453	-113.825	61.325	NA	NA	139.305715	NA	NA	NA
1448454	-113.775	61.325	123.667111	138.336937	142.281731	18.61462	3.944793	NA
1448455	-113.725	61.325	123.723533	138.34397	141.17343	17.449897	2.82946	NA
1448456	-113.675	61.325	124.736461	139.983042	141.105667	16.369206	1.122625	NA
1454898	-117.575	61.275	124.188291	137.417814	131.739775	7.551484	-5.678039	NA
1454965	-114.225	61.275	NA	NA	144.14597	NA	NA	NA
1454966	-114.175	61.275	NA	NA	143.586654	NA	NA	NA
1454976	-113.675	61.275	124.736461	139.983042	139.910472	15.174011	-0.07257	NA
1454977	-113.625	61.275	NA	NA	136.471996	NA	NA	NA
1454978	-113.575	61.275	NA	NA	131.476501	NA	NA	NA
1461421	-117.425	61.225	124.439698	138.438268	131.754822	7.315124	-6.683445	NA
1461482	-114.375	61.225	124.027926	139.074551	143.705395	19.677469	4.630844	NA
1461483	-114.325	61.225	124.077841	139.00451	144.189129	20.111288	5.184619	NA
1461484	-114.275	61.225	NA	NA	143.068735	NA	NA	NA
1461485	-114.225	61.225	NA	NA	143.771847	NA	NA	NA
1467943	-117.325	61.175	124.317391	138.665909	135.611611	11.29422	-3.054298	NA
1467944	-117.275	61.175	124.471426	139.018501	135.606988	11.135562	-3.411513	NA
1467999	-114.525	61.175	NA	NA	143.43578	NA	NA	NA
1468000	-114.475	61.175	NA	NA	143.140867	NA	NA	NA
1468001	-114.425	61.175	124.006216	138.91248	142.833085	18.826868	3.920605	NA
1468002	-114.375	61.175	124.026054	139.039926	141.527293	17.501239	2.487368	NA
1474464	-117.275	61.125	124.470267	138.939221	124.205728	-0.264539	-14.733493	NA
1474465	-117.225	61.125	124.546971	139.250994	135.604859	11.057889	-3.646135	NA
1474466	-117.175	61.125	124.479028	139.339036	135.597044	11.118016	-3.741992	NA
1474467	-117.125	61.125	124.491174	139.402577	135.593396	11.102223	-3.809181	NA
1474514	-114.775	61.125	NA	NA	143.618981	NA	NA	NA
1474515	-114.725	61.125	NA	NA	133.771024	NA	NA	NA
1474516	-114.675	61.125	NA	NA	143.063354	NA	NA	NA
1474517	-114.625	61.125	123.952303	138.715307	137.717678	13.765375	-0.997629	NA
1474518	-114.575	61.125	123.962135	138.741386	134.198316	10.236181	-4.54307	NA
1474519	-114.525	61.125	124.007279	138.859063	139.115256	15.107977	0.256193	NA
1480987	-117.125	61.075	124.491174	139.402577	123.162036	-1.329138	-16.240541	NA
1480988	-117.075	61.075	124.5023	139.352992	135.434219	10.931919	-3.918773	NA
1480989	-117.025	61.075	124.5915	139.375688	128.746308	4.154808	-10.62938	NA
1480990	-116.975	61.075	124.587063	139.326246	128.567588	3.980525	-10.758658	NA
1480991	-116.925	61.075	124.76112	139.53401	128.964894	4.203774	-10.569116	NA
1480992	-116.875	61.075	124.652035	139.195995	128.780002	4.127967	-10.415993	NA
1480993	-116.825	61.075	124.98097	139.413686	128.30239	3.32142	-11.111296	NA
1480994	-116.775	61.075	125.166144	139.575984	128.215293	3.049149	-11.360692	NA
1480995	-116.725	61.075	125.286728	139.749989	128.589736	3.303008	-11.160253	NA
1480996	-116.675	61.075	125.316402	138.930277	128.332292	3.01589	-10.597984	NA
1480997	-116.625	61.075	125.294848	138.59296	138.67446	13.379612	0.0815	NA
1480998	-116.575	61.075	125.199161	138.503794	138.359778	13.160617	-0.144016	NA
1481029	-115.025	61.075	NA	NA	143.193652	NA	NA	NA
1481030	-114.975	61.075	NA	NA	137.449194	NA	NA	NA
1481031	-114.925	61.075	NA	NA	137.297848	NA	NA	NA
1481032	-114.875	61.075	NA	NA	137.00202	NA	NA	NA
1481033	-114.825	61.075	NA	NA	136.749109	NA	NA	NA
1481034	-114.775	61.075	NA	NA	136.352999	NA	NA	NA
1487518	-116.575	61.025	125.199161	138.503794	129.545818	4.346657	-8.957976	NA
1487519	-116.525	61.025	125.014977	137.364392	132.407352	7.392375	-4.95704	NA
1487520	-116.475	61.025	124.774384	137.241529	131.356728	6.582344	-5.884801	NA
1487521	-116.425	61.025	124.648655	137.730307	131.736858	7.088203	-5.993449	NA
1487522	-116.375	61.025	NA	NA	132.464746	NA	NA	NA
1487545	-115.225	61.025	NA	NA	134.920961	NA	NA	NA
1487546	-115.175	61.025	NA	NA	133.950081	NA	NA	NA
1487547	-115.125	61.025	NA	NA	134.549185	NA	NA	NA
1487548	-115.075	61.025	NA	NA	134.350854	NA	NA	NA
1487549	-115.025	61.025	NA	NA	141.200918	NA	NA	NA
1494042	-116.375	60.975	124.601317	139.008524	129.594705	4.993388	-9.413819	NA
1494043	-116.325	60.975	124.661764	139.405689	131.744215	7.082451	-7.661474	NA
1494044	-116.275	60.975	124.601113	138.822884	123.528595	-1.072518	-15.294289	NA
1494045	-116.225	60.975	124.527239	138.63511	124.166823	-0.360415	-14.468286	NA
1494046	-116.175	60.975	124.448551	138.112078	126.743771	2.29522	-11.368308	NA
1494047	-116.125	60.975	NA	NA	129.936963	NA	NA	NA
1494048	-116.075	60.975	NA	NA	130.975791	NA	NA	NA
1494049	-116.025	60.975	NA	NA	131.132184	NA	NA	NA
1494050	-115.975	60.975	124.369435	137.946173	125.918228	1.548793	-12.027945	NA
1494051	-115.925	60.975	124.295274	137.332076	132.255077	7.959802	-5.076999	NA
1494052	-115.875	60.975	NA	NA	131.072234	NA	NA	NA
1494053	-115.825	60.975	124.275551	137.414207	137.628666	13.353115	0.214458	NA
1494054	-115.775	60.975	124.306746	137.424364	137.567746	13.261	0.143382	NA
1494055	-115.725	60.975	NA	NA	131.643318	NA	NA	NA
1494056	-115.675	60.975	NA	NA	130.253758	NA	NA	NA
1494057	-115.625	60.975	NA	NA	131.73523	NA	NA	NA
1494058	-115.575	60.975	NA	NA	131.798901	NA	NA	NA
1494059	-115.525	60.975	124.202348	137.313602	125.410229	1.207881	-11.903373	NA
1494060	-115.475	60.975	NA	NA	126.133787	NA	NA	NA
1494061	-115.425	60.975	NA	NA	131.330139	NA	NA	NA
1494062	-115.375	60.975	NA	NA	129.762415	NA	NA	NA
1494063	-115.325	60.975	124.184344	138.202954	130.627614	6.443271	-7.575339	NA
1494064	-115.275	60.975	NA	NA	131.31207	NA	NA	NA
1494065	-115.225	60.975	124.069836	137.838836	132.113251	8.043416	-5.725585	NA
1523841	69.575	60.775	124.43099	122.676683	139.690946	15.259956	17.014263	NA
1523842	69.625	60.775	NA	NA	139.671465	NA	NA	NA
1524246	89.825	60.775	135.29593	124.295949	135.819142	0.523212	11.523193	NA
1524247	89.875	60.775	133.951714	124.112381	133.135081	-0.816633	9.0227	NA
1524248	89.925	60.775	131.4405	124.537476	133.120585	1.680085	8.583109	NA
1530363	69.675	60.725	124.297005	122.62957	139.652321	15.355316	17.022751	NA
1530364	69.725	60.725	124.456015	122.604728	138.849456	14.393441	16.244729	NA
1530768	89.925	60.725	133.789277	124.622958	133.115591	-0.673686	8.492633	NA
1530769	89.975	60.725	134.642082	124.454489	133.105628	-1.536454	8.651139	NA
1536884	69.725	60.675	NA	NA	138.84248	NA	NA	NA
1536885	69.775	60.675	NA	NA	138.819425	NA	NA	NA
1536886	69.825	60.675	NA	NA	142.236319	NA	NA	NA
1536887	69.875	60.675	124.66245	122.825302	142.215185	17.552735	19.389882	NA
1537289	89.975	60.675	134.053827	124.390633	133.099375	-0.954452	8.708742	NA
1543406	69.825	60.625	124.414749	122.619849	138.805284	14.390535	16.185434	NA
1543809	89.975	60.625	132.769554	125.00593	133.043375	0.273821	8.037445	NA
1549925	69.775	60.575	123.854651	122.4586	138.767299	14.912649	16.308699	NA
1549926	69.825	60.575	124.394545	122.593529	138.785712	14.391167	16.192183	NA
1550329	89.975	60.575	132.924933	124.648559	133.027523	0.10259	8.378964	NA
1550330	90.025	60.575	127.230281	124.519062	139.857498	12.627217	15.338436	NA
1556445	69.775	60.525	124.163238	122.526727	138.759175	14.595937	16.232448	NA
1556850	90.025	60.525	134.465967	124.553481	133.001463	-1.464504	8.447982	NA
1562965	69.775	60.475	124.518856	122.734289	136.224325	11.705469	13.490036	NA
1562966	69.825	60.475	124.88167	122.894905	138.735692	13.854022	15.840787	NA
1563370	90.025	60.475	132.781078	124.830299	132.967018	0.18594	8.136719	NA
1569485	69.775	60.425	124.613528	122.646862	131.889371	7.275843	9.242508	NA
1569486	69.825	60.425	124.899318	122.890399	138.715057	13.815739	15.824658	NA
1569890	90.025	60.425	132.909964	124.896048	135.934818	3.024854	11.03877	NA
1569891	90.075	60.425	130.396752	124.559253	132.960744	2.563992	8.401491	NA
1569892	90.125	60.425	133.032748	125.008252	143.391345	10.358597	18.383093	NA
1576004	69.725	60.375	NA	NA	138.665323	NA	NA	NA
1576005	69.775	60.375	124.513552	122.733509	138.696099	14.182546	15.96259	NA
1576006	69.825	60.375	NA	NA	140.687604	NA	NA	NA
1576007	69.875	60.375	NA	NA	140.852319	NA	NA	NA
1576412	90.125	60.375	132.116844	124.655687	132.943336	0.826492	8.287649	NA
1576413	90.175	60.375	131.567805	124.216074	132.891333	1.323528	8.67526	NA
1582524	69.725	60.325	NA	NA	135.526348	NA	NA	NA
1582525	69.775	60.325	NA	NA	138.656093	NA	NA	NA
1582527	69.875	60.325	124.557513	122.718455	140.367519	15.810006	17.649064	NA
1582930	90.025	60.325	133.611712	125.297672	132.859222	-0.752491	7.56155	NA
1582931	90.075	60.325	134.045497	125.211084	132.846068	-1.199429	7.634984	NA
1582932	90.125	60.325	133.694988	125.069307	132.878232	-0.816756	7.808924	NA
1589045	69.775	60.275	NA	NA	138.634369	NA	NA	NA
1589046	69.825	60.275	NA	NA	139.504514	NA	NA	NA
1589047	69.875	60.275	124.629462	122.683592	140.189506	15.560044	17.505915	NA
1589048	69.925	60.275	124.479583	122.68168	140.372584	15.893002	17.690905	NA
1589451	90.075	60.275	132.979175	125.434008	138.383106	5.403931	12.949098	NA
1589452	90.125	60.275	132.831509	125.203202	132.340766	-0.490743	7.137564	NA
1589453	90.175	60.275	134.080433	125.464443	132.31316	-1.767273	6.848718	NA
1589454	90.225	60.275	134.957611	124.637193	132.310191	-2.64742	7.672998	NA
1589455	90.275	60.275	NA	NA	132.306925	NA	NA	NA
1595565	69.775	60.225	NA	NA	138.592835	NA	NA	NA
1595566	69.825	60.225	124.649876	122.763468	138.615423	13.965547	15.851955	NA
1595567	69.875	60.225	124.356809	122.877881	137.213712	12.856903	14.335831	NA
1595568	69.925	60.225	NA	NA	140.030741	NA	NA	NA
1595975	90.275	60.225	134.783713	124.35868	132.304036	-2.479677	7.945357	NA
1595976	90.325	60.225	133.781227	123.915901	132.297705	-1.483522	8.381804	NA
1595977	90.375	60.225	130.801603	123.92854	132.201364	1.399762	8.272824	NA
1602083	69.675	60.175	124.951314	122.456475	134.011291	9.059978	11.554816	NA
1602084	69.725	60.175	124.823306	122.784096	138.582155	13.758849	15.798058	NA
1602085	69.775	60.175	NA	NA	138.292552	NA	NA	NA
1602497	90.375	60.175	131.374973	123.524081	132.199568	0.824594	8.675486	NA
1602498	90.425	60.175	135.114363	124.1784	132.186182	-2.928181	8.007782	NA
1608603	69.675	60.125	NA	NA	138.580095	NA	NA	NA
1608605	69.775	60.125	124.41795	122.703606	138.548783	14.130833	15.845177	NA
1608606	69.825	60.125	124.795024	122.732757	138.540659	13.745635	15.807902	NA
1609018	90.425	60.125	135.128822	124.170792	135.86018	0.731359	11.689388	NA
1609019	90.475	60.125	133.720583	124.257673	132.178903	-1.54168	7.92123	NA
1609020	90.525	60.125	NA	NA	136.366342	NA	NA	NA
1615123	69.675	60.075	NA	NA	138.600272	NA	NA	NA
1615124	69.725	60.075	123.69049	122.241512	138.569924	14.879434	16.328412	NA
1615125	69.775	60.075	124.719107	122.892696	138.668476	13.949369	15.77578	NA
1615126	69.825	60.075	124.409584	122.616964	139.095122	14.685538	16.478158	NA
1615127	69.875	60.075	124.817556	122.905257	138.53556	13.718004	15.630303	NA
1615128	69.925	60.075	NA	NA	138.524079	NA	NA	NA
1615540	90.525	60.075	129.953636	124.399406	132.162401	2.208765	7.762996	NA
1615541	90.575	60.075	130.521291	124.453452	132.147439	1.626148	7.693988	NA
1621648	69.925	60.025	NA	NA	138.519418	NA	NA	NA
1622061	90.575	60.025	132.32534	124.550805	132.076195	-0.249145	7.52539	NA
1622062	90.625	60.025	132.089991	124.256345	132.072248	-0.017743	7.815903	NA
1628167	69.875	59.975	NA	NA	138.513619	NA	NA	NA
1628168	69.925	59.975	NA	NA	138.509482	NA	NA	NA
1628582	90.625	59.975	131.529261	124.365746	134.3374	2.808139	9.971654	NA
1628583	90.675	59.975	128.791958	124.271713	132.002951	3.210993	7.731238	NA
1634686	69.825	59.925	124.739261	122.853787	138.475897	13.736636	15.62211	NA
1634687	69.875	59.925	124.832199	122.861411	138.480067	13.647868	15.618656	NA
1634688	69.925	59.925	NA	NA	138.495837	NA	NA	NA
1635103	90.675	59.925	132.501969	124.669442	131.983836	-0.518134	7.314394	NA
1635104	90.725	59.925	134.899995	124.533496	138.543032	3.643037	14.009536	NA
1641206	69.825	59.875	124.805353	123.034203	138.429325	13.623973	15.395123	NA
1641207	69.875	59.875	124.695446	122.826748	138.469332	13.773886	15.642585	NA
1641208	69.925	59.875	124.34882	122.545793	138.450449	14.10163	15.904657	NA
1641624	90.725	59.875	133.599242	124.437787	131.978716	-1.620526	7.540929	NA
1641625	90.775	59.875	126.756171	124.295511	131.965699	5.209528	7.670187	NA
1647725	69.775	59.825	124.678614	122.816137	138.412161	13.733547	15.596024	NA
1647726	69.825	59.825	124.714793	122.841719	136.383049	11.668256	13.541329	NA
1647727	69.875	59.825	124.569689	122.744623	138.434188	13.864499	15.689565	NA
1647728	69.925	59.825	124.60335	122.852441	138.436402	13.833052	15.583961	NA
1647729	69.975	59.825	124.581178	122.831676	138.447469	13.866291	15.615793	NA
1648145	90.775	59.825	131.414272	124.453692	131.963964	0.549692	7.510272	NA
1654241	69.575	59.775	124.858336	122.843706	138.326904	13.468568	15.483198	NA
1654242	69.625	59.775	124.896358	122.972672	138.338337	13.441979	15.365664	NA
1654243	69.675	59.775	124.976593	122.915202	138.348961	13.372369	15.43376	NA
1654244	69.725	59.775	NA	NA	137.103663	NA	NA	NA
1654245	69.775	59.775	124.668491	122.756971	138.38613	13.71764	15.629159	NA
1654246	69.825	59.775	124.661391	122.802081	138.51088	13.849489	15.708799	NA
1654665	90.775	59.775	130.185888	124.738626	131.88096	1.695072	7.142335	NA
1660759	69.475	59.725	NA	NA	138.287361	NA	NA	NA
1660760	69.525	59.725	124.908682	122.717671	138.315027	13.406345	15.597357	NA
1660761	69.575	59.725	NA	NA	139.062851	NA	NA	NA
1660764	69.725	59.725	NA	NA	138.353064	NA	NA	NA
1660765	69.775	59.725	NA	NA	138.36034	NA	NA	NA
1661185	90.775	59.725	NA	NA	133.340487	NA	NA	NA
1661186	90.825	59.725	128.348625	124.823049	131.871232	3.522607	7.048183	NA
1661187	90.875	59.725	130.059753	124.733742	131.855256	1.795503	7.121514	NA
1667277	69.375	59.675	124.096507	122.626841	138.265685	14.169178	15.638844	NA
1667278	69.425	59.675	124.922388	122.98629	138.26899	13.346603	15.282701	NA
1667279	69.475	59.675	125.157164	122.817722	138.277099	13.119934	15.459376	NA
1667707	90.875	59.675	132.398892	124.641656	131.85326	-0.545632	7.211604	NA
1673795	69.275	59.625	124.958526	122.878837	138.248	13.289474	15.369162	NA
1673796	69.325	59.625	125.145393	122.913841	138.260369	13.114976	15.346528	NA
1673797	69.375	59.625	NA	NA	136.70878	NA	NA	NA
1674227	90.875	59.625	130.5062	124.604709	131.843165	1.336965	7.238455	NA
1680311	69.075	59.575	124.616959	122.927965	137.972493	13.355534	15.044528	NA
1680312	69.125	59.575	NA	NA	137.982579	NA	NA	NA
1680313	69.175	59.575	NA	NA	137.993589	NA	NA	NA
1680314	69.225	59.575	124.574208	122.861798	138.005871	13.431663	15.144073	NA
1680315	69.275	59.575	124.650214	122.677169	138.228877	13.578664	15.551708	NA
1680316	69.325	59.575	124.309635	122.718818	138.244249	13.934614	15.525431	NA
1680747	90.875	59.575	129.238137	124.915526	131.833065	2.594929	6.917539	NA
1686831	69.075	59.525	124.693324	122.898689	137.964457	13.271133	15.065768	NA
1687035	79.275	59.525	NA	NA	133.943942	NA	NA	NA
1687036	79.325	59.525	124.927605	122.904373	140.835983	15.908378	17.931609	NA
1687037	79.375	59.525	124.598725	122.724051	140.818265	16.21954	18.094214	NA
1687038	79.425	59.525	124.976916	123.006886	134.933889	9.956973	11.927003	NA
1687039	79.475	59.525	125.308346	122.976879	140.802043	15.493697	17.825164	NA
1687040	79.525	59.525	125.395127	123.103636	140.79278	15.397653	17.689144	NA
1687041	79.575	59.525	125.127627	123.011399	135.476675	10.349048	12.465276	NA
1687267	90.875	59.525	NA	NA	132.914248	NA	NA	NA
1687268	90.925	59.525	132.92653	125.217473	131.824024	-1.102506	6.606551	NA
1687269	90.975	59.525	128.539099	124.707947	131.64966	3.110561	6.941713	NA
1693347	68.875	59.475	124.727651	122.774292	137.883588	13.155937	15.109296	NA
1693348	68.925	59.475	124.647994	122.758363	137.908856	13.260862	15.150494	NA
1693349	68.975	59.475	124.485099	122.922726	137.529313	13.044214	14.606586	NA
1693350	69.025	59.475	124.420232	122.826548	134.884869	10.464636	12.058321	NA
1693351	69.075	59.475	124.650694	122.802806	137.947005	13.29631	15.144199	NA
1693557	79.375	59.475	NA	NA	134.639444	NA	NA	NA
1693558	79.425	59.475	124.546211	122.789382	140.811786	16.265574	18.022404	NA
1693561	79.575	59.475	125.147859	123.036635	140.778332	15.630473	17.741696	NA
1693562	79.625	59.475	125.343813	122.937095	140.748008	15.404195	17.810914	NA
1693563	79.675	59.475	125.757646	123.343087	135.930043	10.172397	12.586955	NA
1693789	90.975	59.475	125.97617	124.103693	131.74342	5.767249	7.639727	NA
1693790	91.025	59.475	131.192172	124.201749	131.646611	0.454439	7.444862	NA
1693791	91.075	59.475	133.248804	124.608259	135.904916	2.656112	11.296657	NA
1699867	68.875	59.425	124.746635	122.793643	137.876941	13.130306	15.083298	NA
1699868	68.925	59.425	124.524786	122.88488	137.85753	13.332744	14.97265	NA
1699869	68.975	59.425	124.485099	122.922726	137.913544	13.428445	14.990818	NA
1699870	69.025	59.425	124.258586	122.78985	137.932649	13.674062	15.142798	NA
1700083	79.675	59.425	125.513174	123.074371	140.73282	15.219646	17.65845	NA
1700084	79.725	59.425	125.337304	122.948899	140.687701	15.350398	17.738802	NA
1700085	79.775	59.425	125.635009	123.068215	140.67857	15.043562	17.610355	NA
1700086	79.825	59.425	125.321866	122.953127	140.665298	15.343432	17.712171	NA
1700087	79.875	59.425	125.359072	122.903619	140.647978	15.288906	17.744359	NA
1700088	79.925	59.425	125.213553	122.874043	140.636739	15.423186	17.762696	NA
1700089	79.975	59.425	125.427801	122.948209	140.59451	15.166709	17.646301	NA
1700090	80.025	59.425	125.362205	122.991488	140.567117	15.204912	17.575629	NA
1700091	80.075	59.425	125.479798	122.865641	140.293241	14.813443	17.4276	NA
1700311	91.075	59.425	130.210354	124.695094	131.633089	1.422736	6.937995	NA
1700312	91.125	59.425	129.339046	124.285501	136.080957	6.741911	11.795456	NA
1706387	68.875	59.375	124.603225	122.833353	137.823285	13.22006	14.989932	NA
1706388	68.925	59.375	124.2415	122.715613	137.849078	13.607578	15.133465	NA
1706603	79.675	59.375	NA	NA	140.694276	NA	NA	NA
1706604	79.725	59.375	125.337304	122.948899	135.006017	9.668714	12.057118	NA
1706608	79.925	59.375	125.170079	122.865806	134.367762	9.197683	11.501956	NA
1706609	79.975	59.375	125.448287	122.959382	140.621756	15.173469	17.662374	NA
1706611	80.075	59.375	125.4745	122.861034	134.960945	9.486445	12.099911	NA
1706612	80.125	59.375	124.990736	122.752455	140.276306	15.28557	17.523851	NA
1706613	80.175	59.375	125.356853	122.813752	140.233787	14.876934	17.420035	NA
1706832	91.125	59.375	127.827011	124.180767	131.609576	3.782564	7.428809	NA
1706833	91.175	59.375	130.186713	123.825226	131.592319	1.405606	7.767093	NA
1712907	68.875	59.325	124.709731	122.705764	137.815062	13.105331	15.109299	NA
1713132	80.125	59.325	125.202582	122.975608	131.194482	5.9919	8.218874	NA
1713133	80.175	59.325	125.289474	123.042881	134.477031	9.187557	11.43415	NA
1713135	80.275	59.325	NA	NA	140.204475	NA	NA	NA
1713136	80.325	59.325	125.324421	123.004115	140.146192	14.821771	17.142077	NA
1713137	80.375	59.325	125.333492	122.959881	140.108673	14.775181	17.148792	NA
1713138	80.425	59.325	125.539381	122.943742	140.091838	14.552457	17.148096	NA
1713139	80.475	59.325	125.212812	122.809912	140.077355	14.864544	17.267444	NA
1713140	80.525	59.325	125.60467	123.049016	140.064013	14.459342	17.014997	NA
1713353	91.175	59.325	132.419899	125.175833	132.057151	-0.362749	6.881317	NA
1713354	91.225	59.325	133.244238	124.612263	131.589486	-1.654752	6.977223	NA
1713355	91.275	59.325	130.531885	124.529688	131.560686	1.028801	7.030999	NA
1719425	68.775	59.275	124.443009	122.533413	137.768087	13.325078	15.234675	NA
1719426	68.825	59.275	124.654569	122.830902	137.787753	13.133184	14.956851	NA
1719427	68.875	59.275	NA	NA	138.813962	NA	NA	NA
1719652	80.125	59.275	124.977735	122.958183	134.923369	9.945634	11.965186	NA
1719653	80.175	59.275	124.92489	122.912503	133.060576	8.135686	10.148073	NA
1719654	80.225	59.275	124.463932	122.534536	140.171093	15.707161	17.636557	NA
1719655	80.275	59.275	125.33311	122.777696	140.153024	14.819914	17.375328	NA
1719660	80.525	59.275	125.215309	122.773912	140.051435	14.836126	17.277522	NA
1719875	91.275	59.275	NA	NA	130.305309	NA	NA	NA
1719876	91.325	59.275	130.689381	124.370393	131.556904	0.867523	7.186511	NA
1725945	68.775	59.225	NA	NA	138.502608	NA	NA	NA
1725946	68.825	59.225	124.64609	122.772985	137.762795	13.116705	14.98981	NA
1726179	80.475	59.225	125.319408	122.92599	140.022126	14.702718	17.096136	NA
1726180	80.525	59.225	125.252355	122.869459	139.988644	14.736289	17.119185	NA
1726181	80.575	59.225	125.235903	122.862349	139.975466	14.739563	17.113117	NA
1726182	80.625	59.225	125.166118	122.964864	134.445306	9.279188	11.480442	NA
1726396	91.325	59.225	129.103575	124.36623	131.546305	2.44273	7.180075	NA
1732465	68.775	59.175	124.651931	122.865703	137.744091	13.092159	14.878388	NA
1732466	68.825	59.175	124.598935	122.896002	137.727757	13.128822	14.831755	NA
1732467	68.875	59.175	124.319002	122.924678	137.715299	13.396296	14.790621	NA
1732468	68.925	59.175	124.349479	122.771589	137.708921	13.359442	14.937332	NA
1732702	80.625	59.175	125.285848	122.839768	139.962143	14.676295	17.122375	NA
1732703	80.675	59.175	125.129266	122.835446	139.995025	14.865759	17.159578	NA
1732704	80.725	59.175	NA	NA	139.983457	NA	NA	NA
1732916	91.325	59.175	129.180647	124.367706	131.539968	2.359321	7.172262	NA
1732917	91.375	59.175	131.743021	124.336294	131.531959	-0.211062	7.195665	NA
1732918	91.425	59.175	128.075869	124.201666	131.528969	3.4531	7.327302	NA
1732919	91.475	59.175	NA	NA	132.69598	NA	NA	NA
1738985	68.775	59.125	NA	NA	138.614289	NA	NA	NA
1738986	68.825	59.125	124.717867	122.984398	137.680929	12.963062	14.696531	NA
1738987	68.875	59.125	124.515337	122.871459	137.689464	13.174127	14.818005	NA
1738988	68.925	59.125	124.503388	122.757536	137.703501	13.200113	14.945966	NA
1739224	80.725	59.125	125.236733	122.97493	139.971575	14.734842	16.996645	NA
1739225	80.775	59.125	125.098781	122.874095	139.938849	14.840068	17.064754	NA
1739226	80.825	59.125	125.236615	122.956871	134.407912	9.171297	11.451042	NA
1739231	81.075	59.125	125.108306	122.864186	139.839816	14.731511	16.975631	NA
1739232	81.125	59.125	125.098914	122.759236	139.819006	14.720092	17.05977	NA
1739233	81.175	59.125	124.827562	122.662821	139.805631	14.97807	17.142811	NA
1739234	81.225	59.125	124.735423	122.763394	139.793576	15.058153	17.030182	NA
1739439	91.475	59.125	127.981401	124.098684	131.527004	3.545603	7.42832	NA
1739440	91.525	59.125	129.919153	124.464225	131.322933	1.40378	6.858707	NA
1745506	68.825	59.075	124.568719	122.98991	137.622325	13.053605	14.632415	NA
1745746	80.825	59.075	125.11293	122.68141	139.921556	14.808626	17.240146	NA
1745747	80.875	59.075	124.943522	122.883901	139.89912	14.955597	17.015219	NA
1745748	80.925	59.075	125.531859	123.120268	139.890902	14.359043	16.770634	NA
1745749	80.975	59.075	126.211999	122.99719	139.876494	13.664495	16.879304	NA
1745750	81.025	59.075	125.376761	122.872498	139.861416	14.484655	16.988918	NA
1745751	81.075	59.075	125.406434	122.733223	139.851124	14.44469	17.117902	NA
1745754	81.225	59.075	124.824323	122.737115	136.271406	11.447083	13.53429	NA
1745755	81.275	59.075	125.138889	122.789027	139.782851	14.643961	16.993823	NA
1745756	81.325	59.075	125.192633	122.925781	139.745653	14.55302	16.819872	NA
1745960	91.525	59.075	132.699488	124.715777	130.192452	-2.507036	5.476675	NA
1745961	91.575	59.075	131.28374	124.865129	131.320056	0.036315	6.454927	NA
1745962	91.625	59.075	132.160214	124.300573	131.313499	-0.846715	7.012926	NA
1745963	91.675	59.075	130.9148	124.799183	131.308887	0.394087	6.509704	NA
1752024	68.725	59.025	NA	NA	137.58083	NA	NA	NA
1752025	68.775	59.025	124.496407	122.848213	137.598481	13.102073	14.750268	NA
1752026	68.825	59.025	124.404818	122.871603	133.65801	9.253193	10.786407	NA
1752027	68.875	59.025	NA	NA	134.678124	NA	NA	NA
1752276	81.325	59.025	125.077147	122.843242	139.738743	14.661596	16.895501	NA
1752277	81.375	59.025	124.931054	122.638794	139.708946	14.777892	17.070151	NA
1752278	81.425	59.025	124.903165	122.683388	139.695377	14.792212	17.011989	NA
