ID	lon	lat	DOC	POC	discharge	QlagDOC	QlagPOC	FID
1204726	87.825	63.225	130.695981	123.167316	139.616245	8.920264	16.448929	NA
1210715	61.275	63.175	NA	NA	142.597848	NA	NA	NA
1210757	63.375	63.175	NA	NA	147.532109	NA	NA	NA
1210758	63.425	63.175	125.035799	123.054406	147.530443	22.494644	24.476037	NA
1210759	63.475	63.175	125.410714	122.901361	147.544956	22.134242	24.643594	NA
1210760	63.525	63.175	125.210983	123.0934	147.565136	22.354153	24.471737	NA
1210761	63.575	63.175	NA	NA	147.575593	NA	NA	NA
1210762	63.625	63.175	125.370851	123.057112	147.585791	22.21494	24.528679	NA
1210763	63.675	63.175	125.587804	123.922162	147.556917	21.969114	23.634755	NA
1210764	63.725	63.175	125.066047	122.774171	147.560695	22.494648	24.786523	NA
1210765	63.775	63.175	124.685085	122.706837	147.57597	22.890886	24.869134	NA
1210766	63.825	63.175	125.43238	122.96295	147.639396	22.207016	24.676446	NA
1210776	64.325	63.175	125.235957	123.020476	147.764575	22.528618	24.744099	NA
1210777	64.375	63.175	125.022156	123.372014	147.763867	22.741711	24.391853	NA
1210794	65.225	63.175	124.664187	123.037586	140.684219	16.020031	17.646633	NA
1211246	87.825	63.175	NA	NA	136.107433	NA	NA	NA
1211247	87.875	63.175	132.118516	123.080641	139.608671	7.490154	16.52803	NA
1211248	87.925	63.175	136.695379	123.752916	139.58778	2.892401	15.834863	NA
1211249	87.975	63.175	133.444415	123.45436	137.74623	4.301816	14.29187	NA
1217235	61.275	63.125	NA	NA	141.931739	NA	NA	NA
1217286	63.825	63.125	125.395802	123.100077	147.701513	22.305711	24.601436	NA
1217287	63.875	63.125	NA	NA	139.934317	NA	NA	NA
1217289	63.975	63.125	125.487862	123.248146	147.589187	22.101325	24.341042	NA
1217290	64.025	63.125	125.43368	123.024841	141.21056	15.77688	18.185719	NA
1217291	64.075	63.125	125.29377	123.052485	140.101544	14.807774	17.049059	NA
1217292	64.125	63.125	125.474222	123.936077	140.675803	15.201581	16.739726	NA
1217293	64.175	63.125	125.466225	123.593597	147.66376	22.197535	24.070163	NA
1217294	64.225	63.125	NA	NA	147.685067	NA	NA	NA
1217295	64.275	63.125	NA	NA	147.707713	NA	NA	NA
1217296	64.325	63.125	125.235957	123.020476	147.757998	22.522041	24.737521	NA
1217314	65.225	63.125	124.857528	122.953401	141.414366	16.556838	18.460965	NA
1217769	87.975	63.125	132.778578	123.358824	139.589204	6.810625	16.230379	NA
1217770	88.025	63.125	129.666966	123.248294	137.710431	8.043465	14.462137	NA
1223755	61.275	63.075	NA	NA	140.957057	NA	NA	NA
1223756	61.325	63.075	NA	NA	141.881737	NA	NA	NA
1223807	63.875	63.075	125.452488	123.322689	147.715686	22.263198	24.392997	NA
1223808	63.925	63.075	NA	NA	147.542704	NA	NA	NA
1223809	63.975	63.075	125.414714	123.167758	147.584182	22.169469	24.416424	NA
1224290	88.025	63.075	129.985301	123.28204	139.57206	9.58676	16.29002	NA
1224291	88.075	63.075	133.756933	124.152748	139.529918	5.772986	15.377171	NA
1230276	61.325	63.025	NA	NA	139.957465	NA	NA	NA
1230277	61.375	63.025	NA	NA	141.837375	NA	NA	NA
1230278	61.425	63.025	NA	NA	141.774731	NA	NA	NA
1230279	61.475	63.025	NA	NA	141.763841	NA	NA	NA
1230328	63.925	63.025	126.490387	124.828292	141.462379	14.971993	16.634087	NA
1230329	63.975	63.025	NA	NA	141.316203	NA	NA	NA
1230811	88.075	63.025	136.108693	123.653857	135.00801	-1.100683	11.354153	NA
1230812	88.125	63.025	135.8555	123.621105	139.522471	3.666971	15.901366	NA
1236798	61.425	62.975	NA	NA	141.730109	NA	NA	NA
1236799	61.475	62.975	NA	NA	141.756461	NA	NA	NA
1237332	88.125	62.975	134.07831	123.238293	139.496926	5.418616	16.258633	NA
1237333	88.175	62.975	133.134267	123.78859	139.481056	6.346789	15.692467	NA
1243318	61.425	62.925	NA	NA	141.718687	NA	NA	NA
1243319	61.475	62.925	NA	NA	141.68274	NA	NA	NA
1243853	88.175	62.925	134.211336	124.37025	133.4288	-0.782536	9.058551	NA
1243854	88.225	62.925	135.638037	123.801376	139.472658	3.834622	15.671283	NA
1243855	88.275	62.925	135.396488	123.243671	139.442617	4.046129	16.198945	NA
1249839	61.475	62.875	NA	NA	139.45555	NA	NA	NA
1249840	61.525	62.875	NA	NA	141.675408	NA	NA	NA
1249841	61.575	62.875	NA	NA	141.618781	NA	NA	NA
1249842	61.625	62.875	NA	NA	141.590575	NA	NA	NA
1250375	88.275	62.875	134.483846	123.806465	133.079597	-1.404249	9.273132	NA
1250376	88.325	62.875	135.547619	123.389958	139.43855	3.890931	16.048592	NA
1250377	88.375	62.875	134.132967	122.752377	139.424714	5.291747	16.672337	NA
1250378	88.425	62.875	133.895415	123.114683	139.419382	5.523967	16.304699	NA
1256361	61.575	62.825	NA	NA	141.59957	NA	NA	NA
1256362	61.625	62.825	NA	NA	141.6233	NA	NA	NA
1256898	88.425	62.825	133.895415	123.114683	132.482214	-1.413201	9.367531	NA
1256899	88.475	62.825	134.241851	123.430883	139.417551	5.1757	15.986668	NA
1262882	61.625	62.775	NA	NA	141.58841	NA	NA	NA
1262883	61.675	62.775	NA	NA	141.52844	NA	NA	NA
1263419	88.475	62.775	134.311825	123.393401	139.408363	5.096538	16.014962	NA
1269402	61.625	62.725	NA	NA	141.489432	NA	NA	NA
1269403	61.675	62.725	NA	NA	141.515484	NA	NA	NA
1269939	88.475	62.725	131.606382	123.748187	139.381715	7.775333	15.633528	NA
1269940	88.525	62.725	135.952876	124.141182	131.993678	-3.959198	7.852496	NA
1275922	61.625	62.675	NA	NA	141.482601	NA	NA	NA
1275923	61.675	62.675	NA	NA	141.444979	NA	NA	NA
1276460	88.525	62.675	135.678208	123.551634	139.357835	3.679627	15.8062	NA
1276461	88.575	62.675	136.772624	123.504948	139.31842	2.545796	15.813472	NA
1282442	61.625	62.625	NA	NA	141.380785	NA	NA	NA
1282443	61.675	62.625	NA	NA	141.397337	NA	NA	NA
1282981	88.575	62.625	135.655709	123.137007	139.309806	3.654097	16.172799	NA
1282982	88.625	62.625	131.887263	124.136443	139.279967	7.392703	15.143524	NA
1288962	61.625	62.575	NA	NA	141.369689	NA	NA	NA
1289502	88.625	62.575	131.887263	124.136443	130.010507	-1.876756	5.874064	NA
1289503	88.675	62.575	135.572588	123.603709	139.274827	3.702239	15.671118	NA
1295480	61.525	62.525	NA	NA	139.306005	NA	NA	NA
1295481	61.575	62.525	NA	NA	141.538161	NA	NA	NA
1295482	61.625	62.525	NA	NA	141.566502	NA	NA	NA
1296023	88.675	62.525	NA	NA	129.918115	NA	NA	NA
1296024	88.725	62.525	136.692485	124.119717	139.245982	2.553497	15.126265	NA
1296025	88.775	62.525	135.961068	123.963632	139.228387	3.267318	15.264754	NA
1302000	61.525	62.475	NA	NA	141.526123	NA	NA	NA
1302545	88.775	62.475	136.464991	123.863332	130.272705	-6.192286	6.409372	NA
1302546	88.825	62.475	131.806131	124.304396	139.224202	7.418071	14.919806	NA
1302547	88.875	62.475	133.644259	124.656743	139.204914	5.560655	14.548171	NA
1302548	88.925	62.475	133.462492	124.159587	139.197687	5.735195	15.0381	NA
1302549	88.975	62.475	134.144062	123.923934	139.22124	5.077178	15.297306	NA
1308519	61.475	62.425	NA	NA	138.797426	NA	NA	NA
1309069	88.975	62.425	134.123812	123.443225	129.461567	-4.662245	6.018342	NA
1309070	89.025	62.425	134.766671	123.372856	138.370224	3.603553	14.997369	NA
1315590	89.025	62.375	135.629051	123.284727	138.356326	2.727275	15.071599	NA
1315650	92.025	62.375	128.248497	123.467126	145.829991	17.581494	22.362865	NA
1315651	92.075	62.375	127.087162	123.450132	145.812651	18.725489	22.362519	NA
1322110	89.025	62.325	134.118491	123.180314	138.338759	4.220268	15.158444	NA
1322167	91.875	62.325	128.988276	123.465731	146.048084	17.059808	22.582353	NA
1322168	91.925	62.325	129.011752	123.499816	146.033864	17.022112	22.534048	NA
1322169	91.975	62.325	129.70577	123.646833	146.02951	16.32374	22.382677	NA
1322170	92.025	62.325	128.248497	123.467126	144.553828	16.305331	21.086702	NA
1322171	92.075	62.325	127.033873	123.294003	145.806763	18.77289	22.51276	NA
1322172	92.125	62.325	127.657109	123.536338	145.789809	18.1327	22.253471	NA
1328630	89.025	62.275	129.705955	123.314409	138.317907	8.611952	15.003498	NA
1328686	91.825	62.275	126.622764	123.437182	146.070382	19.447618	22.6332	NA
1328687	91.875	62.275	128.38567	122.832366	144.344665	15.958995	21.512299	NA
1328692	92.125	62.275	127.880086	123.271228	145.781221	17.901134	22.509993	NA
1335150	89.025	62.225	134.869953	124.242074	138.291077	3.421125	14.049003	NA
1335151	89.075	62.225	135.097521	123.286196	138.278456	3.180935	14.99226	NA
1335206	91.825	62.225	NA	NA	144.26308	NA	NA	NA
1335212	92.125	62.225	127.949557	123.532387	145.765054	17.815498	22.232668	NA
1341671	89.075	62.175	134.779613	123.145214	132.203117	-2.576496	9.057903	NA
1341672	89.125	62.175	132.833882	122.927221	138.274931	5.441049	15.34771	NA
1341725	91.775	62.175	125.689512	123.590032	146.102918	20.413407	22.512887	NA
1341726	91.825	62.175	NA	NA	144.481269	NA	NA	NA
1341734	92.225	62.175	124.275253	123.370264	145.548287	21.273034	22.178023	NA
1341735	92.275	62.175	NA	NA	147.672755	NA	NA	NA
1348240	91.525	62.125	129.516025	123.357509	146.397146	16.881121	23.039636	NA
1348241	91.575	62.125	128.795683	123.669992	146.133303	17.337621	22.463311	NA
1348242	91.625	62.125	130.663074	122.948251	146.124897	15.461824	23.176646	NA
1348243	91.675	62.125	129.169387	123.193928	146.118809	16.949421	22.924881	NA
1348244	91.725	62.125	130.33673	123.266376	146.112314	15.775584	22.845938	NA
1348245	91.775	62.125	130.043494	122.897033	145.894226	15.850733	22.997194	NA
1354759	91.475	62.075	129.284147	123.549343	146.412011	17.127864	22.862668	NA
1354760	91.525	62.075	128.847937	123.154948	145.227119	16.379182	22.072171	NA
1361279	91.475	62.025	128.453521	123.358751	146.430746	17.977225	23.071995	NA
1361344	94.725	62.025	NA	NA	144.512606	NA	NA	NA
1361345	94.775	62.025	NA	NA	144.481538	NA	NA	NA
1361346	94.825	62.025	NA	NA	144.476665	NA	NA	NA
1363260	-135.475	61.975	NA	NA	145.409835	NA	NA	NA
1363261	-135.425	61.975	NA	NA	145.411172	NA	NA	NA
1363262	-135.375	61.975	NA	NA	145.443915	NA	NA	NA
1363263	-135.325	61.975	NA	NA	145.447982	NA	NA	NA
1363264	-135.275	61.975	NA	NA	145.451976	NA	NA	NA
1363265	-135.225	61.975	NA	NA	145.456506	NA	NA	NA
1367798	91.425	61.975	NA	NA	144.883247	NA	NA	NA
1367799	91.475	61.975	129.225948	123.380346	146.478877	17.25293	23.098532	NA
1367862	94.625	61.975	NA	NA	144.554812	NA	NA	NA
1367863	94.675	61.975	NA	NA	144.531758	NA	NA	NA
1367869	94.975	61.975	NA	NA	144.417793	NA	NA	NA
1369785	-135.225	61.925	NA	NA	145.458516	NA	NA	NA
1369786	-135.175	61.925	NA	NA	145.465869	NA	NA	NA
1369787	-135.125	61.925	NA	NA	145.468155	NA	NA	NA
1369788	-135.075	61.925	NA	NA	145.492852	NA	NA	NA
1369789	-135.025	61.925	NA	NA	145.495229	NA	NA	NA
1369790	-134.975	61.925	NA	NA	145.502028	NA	NA	NA
1369791	-134.925	61.925	NA	NA	145.527642	NA	NA	NA
1374318	91.425	61.925	126.446949	123.657967	146.493726	20.046777	22.835759	NA
1374364	93.725	61.925	NA	NA	144.633346	NA	NA	NA
1374365	93.775	61.925	NA	NA	144.812416	NA	NA	NA
1374381	94.575	61.925	NA	NA	144.576381	NA	NA	NA
1374382	94.625	61.925	NA	NA	144.778609	NA	NA	NA
1374394	95.225	61.925	NA	NA	144.377769	NA	NA	NA
1376311	-134.925	61.875	NA	NA	145.601474	NA	NA	NA
1380838	91.425	61.875	129.536159	123.928151	146.513043	16.976884	22.584892	NA
1380883	93.675	61.875	NA	NA	144.831034	NA	NA	NA
1380884	93.725	61.875	NA	NA	144.816774	NA	NA	NA
1380885	93.775	61.875	NA	NA	143.159409	NA	NA	NA
1380886	93.825	61.875	NA	NA	144.799914	NA	NA	NA
1380887	93.875	61.875	NA	NA	144.780871	NA	NA	NA
1380888	93.925	61.875	NA	NA	144.775616	NA	NA	NA
1380889	93.975	61.875	NA	NA	144.77071	NA	NA	NA
1380890	94.025	61.875	NA	NA	144.764079	NA	NA	NA
1380895	94.275	61.875	128.124261	123.587406	144.697636	16.573375	21.11023	NA
1380896	94.325	61.875	NA	NA	144.683333	NA	NA	NA
1380900	94.525	61.875	NA	NA	144.641794	NA	NA	NA
1382830	-134.975	61.825	NA	NA	145.570686	NA	NA	NA
1382831	-134.925	61.825	NA	NA	134.921612	NA	NA	NA
1387358	91.425	61.825	127.932543	124.13604	146.536386	18.603843	22.400346	NA
1387359	91.475	61.825	126.894545	123.082132	142.049719	15.155174	18.967587	NA
1387393	93.175	61.825	NA	NA	145.266936	NA	NA	NA
1387394	93.225	61.825	NA	NA	145.24937	NA	NA	NA
1387395	93.275	61.825	NA	NA	145.244341	NA	NA	NA
1387396	93.325	61.825	NA	NA	145.220903	NA	NA	NA
1387397	93.375	61.825	NA	NA	145.211653	NA	NA	NA
1387398	93.425	61.825	NA	NA	145.204908	NA	NA	NA
1387399	93.475	61.825	NA	NA	145.199159	NA	NA	NA
1387400	93.525	61.825	NA	NA	145.193121	NA	NA	NA
1387403	93.675	61.825	NA	NA	145.111145	NA	NA	NA
1387404	93.725	61.825	NA	NA	145.147051	NA	NA	NA
1387410	94.025	61.825	NA	NA	142.552708	NA	NA	NA
1387411	94.075	61.825	NA	NA	144.758433	NA	NA	NA
1387412	94.125	61.825	NA	NA	144.742532	NA	NA	NA
1387413	94.175	61.825	130.051702	123.651078	144.709863	14.658161	21.058785	NA
1387414	94.225	61.825	129.250595	123.576902	144.705986	15.455391	21.129084	NA
1387415	94.275	61.825	128.124261	123.587406	144.543047	16.418786	20.955642	NA
1387416	94.325	61.825	NA	NA	146.415992	NA	NA	NA
1387417	94.375	61.825	NA	NA	144.677975	NA	NA	NA
1389350	-134.975	61.775	NA	NA	145.60784	NA	NA	NA
1389351	-134.925	61.775	NA	NA	145.615878	NA	NA	NA
1393879	91.475	61.775	126.835889	123.352779	146.546737	19.710849	23.193959	NA
1395871	-134.925	61.725	NA	NA	145.621393	NA	NA	NA
1395872	-134.875	61.725	NA	NA	145.632141	NA	NA	NA
1400399	91.475	61.725	126.137439	123.301537	146.560873	20.423434	23.259336	NA
1402392	-134.875	61.675	NA	NA	145.636814	NA	NA	NA
1402393	-134.825	61.675	NA	NA	145.646982	NA	NA	NA
1402675	-120.725	61.675	125.334475	138.001323	131.23064	5.896165	-6.770683	NA
1402676	-120.675	61.675	125.23101	136.034409	131.229715	5.998705	-4.804694	NA
1406917	91.375	61.675	125.956027	123.659403	146.574465	20.618438	22.915062	NA
1406918	91.425	61.675	124.998465	123.541626	146.561498	21.563034	23.019873	NA
1406919	91.475	61.675	131.514886	123.539252	146.554302	15.039416	23.015051	NA
1406920	91.525	61.675	NA	NA	146.560881	NA	NA	NA
1407016	96.325	61.675	NA	NA	143.819316	NA	NA	NA
1407017	96.375	61.675	NA	NA	143.780834	NA	NA	NA
1407018	96.425	61.675	NA	NA	140.604838	NA	NA	NA
1408912	-134.875	61.625	NA	NA	145.669933	NA	NA	NA
1408913	-134.825	61.625	NA	NA	145.664758	NA	NA	NA
1409195	-120.725	61.625	125.318797	136.433133	131.231319	5.912521	-5.201814	NA
1413430	91.025	61.625	128.476385	124.121661	137.117743	8.641358	12.996081	NA
1413433	91.175	61.625	126.600705	123.651791	146.559368	19.958664	22.907578	NA
1413434	91.225	61.625	126.678635	123.973968	146.540995	19.86236	22.567027	NA
1413435	91.275	61.625	128.565566	124.509161	146.536897	17.971331	22.027736	NA
1413436	91.325	61.625	NA	NA	146.578407	NA	NA	NA
1413437	91.375	61.625	124.092521	123.540815	141.879063	17.786541	18.338247	NA
1413534	96.225	61.625	NA	NA	143.839673	NA	NA	NA
1413535	96.275	61.625	NA	NA	143.840647	NA	NA	NA
1413536	96.325	61.625	NA	NA	143.826016	NA	NA	NA
1413538	96.425	61.625	NA	NA	143.775086	NA	NA	NA
1413539	96.475	61.625	NA	NA	143.751924	NA	NA	NA
1413540	96.525	61.625	NA	NA	143.73794	NA	NA	NA
1415432	-134.875	61.575	NA	NA	145.672644	NA	NA	NA
1415715	-120.725	61.575	124.893389	134.843771	131.232668	6.339278	-3.611103	NA
1415716	-120.675	61.575	124.935373	135.036392	131.233585	6.298212	-3.802807	NA
1420058	96.425	61.575	NA	NA	142.151648	NA	NA	NA
1420059	96.475	61.575	NA	NA	142.173726	NA	NA	NA
1420060	96.525	61.575	NA	NA	142.455052	NA	NA	NA
1421952	-134.875	61.525	NA	NA	154.270669	NA	NA	NA
1421953	-134.825	61.525	NA	NA	154.273851	NA	NA	NA
1421954	-134.775	61.525	NA	NA	154.279914	NA	NA	NA
1422221	-121.425	61.525	125.185473	134.013403	149.57375	24.388277	15.560347	NA
1422236	-120.675	61.525	NA	NA	126.70093	NA	NA	NA
1422237	-120.625	61.525	124.730405	136.08944	131.237563	6.507158	-4.851877	NA
1422238	-120.575	61.525	124.402468	136.533718	131.266526	6.864057	-5.267193	NA
1426578	96.425	61.525	NA	NA	142.142203	NA	NA	NA
1426579	96.475	61.525	NA	NA	142.121966	NA	NA	NA
1428474	-134.775	61.475	NA	NA	154.310401	NA	NA	NA
1428475	-134.725	61.475	NA	NA	154.31505	NA	NA	NA
1428476	-134.675	61.475	NA	NA	154.328782	NA	NA	NA
1428738	-121.575	61.475	124.172799	135.009202	137.723672	13.550873	2.714471	NA
1428739	-121.525	61.475	124.128813	134.247577	149.54939	25.420577	15.301813	NA
1428740	-121.475	61.475	124.727534	134.943255	149.559595	24.832061	14.61634	NA
1428758	-120.575	61.475	125.263696	136.621621	126.676174	1.412478	-9.945447	NA
1428759	-120.525	61.475	125.220856	134.922738	131.267249	6.046392	-3.655489	NA
1428760	-120.475	61.475	125.245512	136.201196	131.268311	6.0228	-4.932885	NA
1428761	-120.425	61.475	124.432301	135.268812	125.114613	0.682311	-10.1542	NA
1428809	-118.025	61.475	124.228713	138.337426	131.714702	7.48599	-6.622724	NA
1433098	96.425	61.475	NA	NA	142.089453	NA	NA	NA
1433099	96.475	61.475	NA	NA	142.105034	NA	NA	NA
1434996	-134.675	61.425	NA	NA	154.415468	NA	NA	NA
1434997	-134.625	61.425	NA	NA	134.160557	NA	NA	NA
1435255	-121.725	61.425	124.568662	138.119463	149.516245	24.947583	11.396782	NA
1435256	-121.675	61.425	124.871303	133.70299	149.522125	24.650822	15.819136	NA
1435257	-121.625	61.425	124.512158	134.397753	149.531761	25.019603	15.134008	NA
1435258	-121.575	61.425	124.258713	136.984743	149.546019	25.287305	12.561276	NA
1435281	-120.425	61.425	124.432301	135.268812	131.268995	6.836693	-3.999818	NA
1435282	-120.375	61.425	NA	NA	131.27019	NA	NA	NA
1435283	-120.325	61.425	NA	NA	131.270985	NA	NA	NA
1435284	-120.275	61.425	NA	NA	131.271394	NA	NA	NA
1435285	-120.225	61.425	NA	NA	131.2723	NA	NA	NA
1435286	-120.175	61.425	125.035886	134.55376	131.273003	6.237118	-3.280757	NA
1439618	96.425	61.425	NA	NA	142.046547	NA	NA	NA
1439619	96.475	61.425	NA	NA	142.040159	NA	NA	NA
1439620	96.525	61.425	NA	NA	142.034584	NA	NA	NA
1439621	96.575	61.425	NA	NA	142.024817	NA	NA	NA
1441516	-134.675	61.375	NA	NA	154.431928	NA	NA	NA
1441517	-134.625	61.375	NA	NA	131.082099	NA	NA	NA
1441772	-121.875	61.375	NA	NA	149.519276	NA	NA	NA
1441773	-121.825	61.375	124.567253	134.326135	149.501692	24.934439	15.175558	NA
1441774	-121.775	61.375	NA	NA	135.527094	NA	NA	NA
1441806	-120.175	61.375	NA	NA	124.971541	NA	NA	NA
1441807	-120.125	61.375	124.59483	135.261515	131.273661	6.67883	-3.987855	NA
1441808	-120.075	61.375	124.371701	135.465294	131.274519	6.902818	-4.190776	NA
1441809	-120.025	61.375	124.380696	134.597146	131.275297	6.894601	-3.321849	NA
1441841	-118.425	61.375	124.401519	134.619244	131.582347	7.180828	-3.036897	NA
1441856	-117.675	61.375	124.475552	137.271194	131.735251	7.259699	-5.535942	NA
1446140	96.525	61.375	NA	NA	142.018001	NA	NA	NA
1446141	96.575	61.375	NA	NA	140.840287	NA	NA	NA
1448036	-134.675	61.325	NA	NA	154.5884	NA	NA	NA
1448037	-134.625	61.325	NA	NA	133.510232	NA	NA	NA
1448329	-120.025	61.325	125.195283	136.305925	124.163963	-1.03132	-12.141963	NA
1448330	-119.975	61.325	124.282055	136.489452	131.276763	6.994708	-5.212689	NA
1448331	-119.925	61.325	123.981612	137.871067	131.278866	7.297255	-6.5922	NA
1448332	-119.875	61.325	124.24532	137.321743	131.280181	7.034861	-6.041563	NA
1448333	-119.825	61.325	NA	NA	131.345693	NA	NA	NA
1448359	-118.525	61.325	124.241796	137.351502	131.575417	7.333622	-5.776085	NA
1448360	-118.475	61.325	124.397812	136.941057	131.576777	7.178965	-5.36428	NA
1448361	-118.425	61.325	124.177265	135.546763	131.580491	7.403226	-3.966272	NA
1448377	-117.625	61.325	124.846078	137.409659	131.736565	6.890487	-5.673094	NA
1452660	96.525	61.325	NA	NA	138.67363	NA	NA	NA
1452662	96.625	61.325	NA	NA	141.890898	NA	NA	NA
1452663	96.675	61.325	NA	NA	141.873249	NA	NA	NA
1452664	96.725	61.325	NA	NA	141.514503	NA	NA	NA
1454557	-134.625	61.275	NA	NA	154.634913	NA	NA	NA
1454558	-134.575	61.275	NA	NA	154.652408	NA	NA	NA
1454853	-119.825	61.275	NA	NA	128.910488	NA	NA	NA
1454854	-119.775	61.275	NA	NA	131.348831	NA	NA	NA
1454855	-119.725	61.275	NA	NA	131.351079	NA	NA	NA
1454856	-119.675	61.275	NA	NA	131.35443	NA	NA	NA
1454857	-119.625	61.275	124.794934	136.482044	131.356276	6.561342	-5.125768	NA
1454858	-119.575	61.275	124.360245	136.20011	131.364506	7.004261	-4.835604	NA
1454872	-118.875	61.275	NA	NA	131.461746	NA	NA	NA
1454873	-118.825	61.275	123.975497	137.59241	131.463993	7.488497	-6.128416	NA
1454874	-118.775	61.275	124.008483	137.09579	131.482649	7.474167	-5.61314	NA
1454875	-118.725	61.275	NA	NA	131.487502	NA	NA	NA
1454876	-118.675	61.275	NA	NA	122.933364	NA	NA	NA
1454877	-118.625	61.275	NA	NA	123.45972	NA	NA	NA
1454878	-118.575	61.275	NA	NA	123.193974	NA	NA	NA
1454879	-118.525	61.275	124.241796	137.351502	122.777583	-1.464213	-14.573919	NA
1454897	-117.625	61.275	124.621517	137.660006	124.5643	-0.057217	-13.095706	NA
1454899	-117.525	61.275	124.199868	136.381367	131.745017	7.545149	-4.636349	NA
1454900	-117.475	61.275	124.219881	137.546416	131.750976	7.531095	-5.795441	NA
1454979	-113.525	61.275	124.64451	135.92273	131.475272	6.830762	-4.447458	NA
1454980	-113.475	61.275	124.043089	137.100476	131.475001	7.431912	-5.625475	NA
1454981	-113.425	61.275	123.807374	136.527613	131.474539	7.667166	-5.053074	NA
1454982	-113.375	61.275	123.729039	135.846175	131.473838	7.744799	-4.372336	NA
1454985	-113.225	61.275	NA	NA	128.703377	NA	NA	NA
1454986	-113.175	61.275	NA	NA	129.23788	NA	NA	NA
1459181	96.575	61.275	NA	NA	141.903574	NA	NA	NA
1459182	96.625	61.275	NA	NA	141.896656	NA	NA	NA
1459183	96.675	61.275	NA	NA	141.848539	NA	NA	NA
1459184	96.725	61.275	NA	NA	141.865073	NA	NA	NA
1461078	-134.575	61.225	NA	NA	154.771808	NA	NA	NA
1461079	-134.525	61.225	NA	NA	155.069911	NA	NA	NA
1461080	-134.475	61.225	NA	NA	155.077117	NA	NA	NA
1461081	-134.425	61.225	NA	NA	134.692846	NA	NA	NA
1461378	-119.575	61.225	124.640344	135.03198	122.03714	-2.603203	-12.99484	NA
1461379	-119.525	61.225	124.2834	136.348991	131.371221	7.08782	-4.977771	NA
1461380	-119.475	61.225	125.128753	138.166693	131.374741	6.245988	-6.791953	NA
1461381	-119.425	61.225	126.451368	139.12878	131.377018	4.92565	-7.751762	NA
1461382	-119.375	61.225	NA	NA	131.378753	NA	NA	NA
1461383	-119.325	61.225	124.791556	134.464331	131.412796	6.62124	-3.051535	NA
1461384	-119.275	61.225	124.180825	135.665012	131.414038	7.233212	-4.250974	NA
1461385	-119.225	61.225	124.306294	136.35069	131.431103	7.124809	-4.919587	NA
1461386	-119.175	61.225	125.257687	137.194256	131.435551	6.177864	-5.758704	NA
1461387	-119.125	61.225	124.610237	135.020465	131.437822	6.827585	-3.582643	NA
1461388	-119.075	61.225	124.268473	135.667101	131.439116	7.170643	-4.227985	NA
1461389	-119.025	61.225	124.167285	136.939854	131.441672	7.274387	-5.498182	NA
1461390	-118.975	61.225	NA	NA	131.451253	NA	NA	NA
1461391	-118.925	61.225	123.989126	138.045641	131.458183	7.469057	-6.587457	NA
1461392	-118.875	61.225	124.019927	137.956115	121.905287	-2.11464	-16.050828	NA
1461420	-117.475	61.225	124.379787	136.83946	131.752356	7.372569	-5.087104	NA
1461422	-117.375	61.225	124.38522	138.793747	135.613274	11.228053	-3.180473	NA
1461502	-113.375	61.225	124.007265	137.099546	131.473392	7.466128	-5.626154	NA
1461503	-113.325	61.225	NA	NA	131.472266	NA	NA	NA
1461504	-113.275	61.225	124.364659	136.87606	128.956251	4.591592	-7.91981	NA
1461505	-113.225	61.225	124.515777	136.102986	128.962206	4.446429	-7.14078	NA
1461506	-113.175	61.225	124.421186	136.416816	127.451313	3.030127	-8.965503	NA
1465703	96.675	61.225	NA	NA	141.841819	NA	NA	NA
1467601	-134.425	61.175	NA	NA	155.083493	NA	NA	NA
1467602	-134.375	61.175	NA	NA	155.103386	NA	NA	NA
1467942	-117.375	61.175	124.385201	138.802849	123.565064	-0.820137	-15.237785	NA
1468025	-113.225	61.175	NA	NA	131.471431	NA	NA	NA
1468026	-113.175	61.175	123.892926	134.234868	131.471179	7.578252	-2.763689	NA
1468027	-113.125	61.175	124.464412	135.395294	131.471166	7.006754	-3.924128	NA
1472223	96.675	61.175	NA	NA	141.823339	NA	NA	NA
1474122	-134.375	61.125	NA	NA	132.894176	NA	NA	NA
1474123	-134.325	61.125	NA	NA	155.1319	NA	NA	NA
1474124	-134.275	61.125	NA	NA	135.383904	NA	NA	NA
1474545	-113.225	61.125	124.801931	136.196492	131.470092	6.668161	-4.7264	NA
1474546	-113.175	61.125	124.752543	135.87448	131.471107	6.718564	-4.403372	NA
1478743	96.675	61.125	NA	NA	141.777187	NA	NA	NA
1478744	96.725	61.125	NA	NA	140.98692	NA	NA	NA
1480644	-134.275	61.075	NA	NA	155.163231	NA	NA	NA
1480645	-134.225	61.075	NA	NA	155.165873	NA	NA	NA
1480646	-134.175	61.075	NA	NA	149.828926	NA	NA	NA
1481065	-113.225	61.075	NA	NA	131.471539	NA	NA	NA
1481066	-113.175	61.075	NA	NA	131.470652	NA	NA	NA
1481067	-113.125	61.075	NA	NA	131.471224	NA	NA	NA
1485264	96.725	61.075	NA	NA	141.750356	NA	NA	NA
1485265	96.775	61.075	NA	NA	141.729688	NA	NA	NA
1487166	-134.175	61.025	NA	NA	155.42076	NA	NA	NA
1487167	-134.125	61.025	NA	NA	150.531196	NA	NA	NA
1487585	-113.225	61.025	NA	NA	125.570867	NA	NA	NA
1487586	-113.175	61.025	124.802946	134.622732	131.472359	6.669413	-3.150373	NA
