ID	lon	lat	DOC	POC	discharge	QlagDOC	QlagPOC	FID_1
515058	160.425	68.525	130.4291	134.629817	158.128042	27.698942	23.498225	NA
515061	160.575	68.525	127.644438	131.543567	154.991478	27.347041	23.447911	NA
515062	160.625	68.525	127.89321	131.875875	158.210117	30.316907	26.334242	NA
515063	160.675	68.525	127.150803	130.956497	158.228416	31.077613	27.271919	NA
515064	160.725	68.525	NA	NA	158.241342	NA	NA	NA
515065	160.775	68.525	127.040925	130.481072	158.257112	31.216187	27.77604	NA
515066	160.825	68.525	127.031082	130.647257	158.274989	31.243907	27.627732	NA
515070	161.025	68.525	127.143591	132.277524	158.281419	31.137828	26.003895	NA
515071	161.075	68.525	127.458397	131.640136	158.292353	30.833956	26.652217	NA
515072	161.125	68.525	128.074663	131.731721	158.340908	30.266244	26.609187	NA
515073	161.175	68.525	127.848346	130.831124	152.436339	24.587992	21.605214	NA
520096	86.325	68.475	138.079015	124.018583	147.826506	9.747491	23.807923	NA
520097	86.375	68.475	138.139854	123.89823	158.400109	20.260255	34.501879	NA
520232	93.125	68.475	129.473798	124.301973	165.868857	36.39506	41.566884	NA
520233	93.175	68.475	127.860447	124.011652	162.042179	34.181731	38.030527	NA
520234	93.225	68.475	128.965108	123.332344	162.004158	33.03905	38.671815	NA
520235	93.275	68.475	125.335065	123.380966	161.977622	36.642557	38.596656	NA
520236	93.325	68.475	126.48999	123.589779	161.965372	35.475382	38.375593	NA
520290	96.025	68.475	NA	NA	166.026298	NA	NA	NA
