date,year,month,day,Ob,Yenisey,Lena,Kolyma,Yukon,Mackenzie
2000/1/1,2000,1,1,,0.85104,0.273024,0.024624,,0.304992
2000/1/2,2000,1,2,,0.84672,0.27648,0.0251424,,0.31104
2000/1/3,2000,1,3,,0.84672,0.2808,0.0255744,,0.317088
2000/1/4,2000,1,4,,0.84672,0.284256,0.0252288,,0.321408
2000/1/5,2000,1,5,,0.84672,0.288576,0.0262656,,0.324864
2000/1/6,2000,1,6,,0.84672,0.292032,0.0268704,,0.329184
2000/1/7,2000,1,7,,0.84672,0.296352,0.026784,,0.333504
2000/1/8,2000,1,8,,0.84672,0.300672,0.0262656,,0.337824
2000/1/9,2000,1,9,,0.84672,0.304128,0.0258336,,0.342144
2000/1/10,2000,1,10,,0.84672,0.308448,0.0241056,,0.346464
2000/1/11,2000,1,11,,0.8424,0.311904,0.0241056,,0.349056
2000/1/12,2000,1,12,,0.8208,0.316224,0.02376,,0.351648
2000/1/13,2000,1,13,,0.8208,0.320544,0.0236736,,0.35424
2000/1/14,2000,1,14,,0.81216,0.324,0.0236736,,0.353376
2000/1/15,2000,1,15,,0.7992,0.32832,0.0222912,,0.352512
2000/1/16,2000,1,16,,0.78624,0.331776,0.0221184,,0.34992
2000/1/17,2000,1,17,,0.7776,0.336096,0.0221184,,0.347328
2000/1/18,2000,1,18,,0.77328,0.339552,0.0222912,,0.342144
2000/1/19,2000,1,19,,0.76896,0.343872,0.0223776,,0.337824
2000/1/20,2000,1,20,,0.76464,0.34128,0.0223776,,0.334368
2000/1/21,2000,1,21,,0.76464,0.339552,0.0209952,,0.330912
2000/1/22,2000,1,22,,0.76896,0.33696,0.0209952,,0.327456
2000/1/23,2000,1,23,,0.76896,0.334368,0.0209088,,0.325728
2000/1/24,2000,1,24,,0.76896,0.331776,0.0209088,,0.322272
2000/1/25,2000,1,25,,0.77328,0.330048,0.020736,,0.318816
2000/1/26,2000,1,26,,0.7776,0.327456,0.0204768,,0.317088
2000/1/27,2000,1,27,,0.78192,0.324864,0.0204768,,0.316224
2000/1/28,2000,1,28,,0.79488,0.322272,0.0204768,,0.314496
2000/1/29,2000,1,29,,0.7992,0.320544,0.0196128,,0.313632
2000/1/30,2000,1,30,,0.80352,0.317952,0.020304,,0.312768
2000/1/31,2000,1,31,,0.81216,0.31536,0.020304,,0.31104
2000/2/1,2000,2,1,,0.82944,0.320544,0.0200448,,0.310176
2000/2/2,2000,2,2,,0.82944,0.326592,0.020304,,0.309312
2000/2/3,2000,2,3,,0.83376,0.331776,0.0204768,,0.30672
2000/2/4,2000,2,4,,0.83808,0.337824,0.0195264,,0.304992
2000/2/5,2000,2,5,,0.84672,0.343008,0.019872,,0.301536
2000/2/6,2000,2,6,0.39312,0.84672,0.34128,0.0197856,,0.299808
2000/2/7,2000,2,7,0.3929472,0.85104,0.338688,0.01944,,0.298944
2000/2/8,2000,2,8,0.3914784,0.85104,0.33696,0.0197856,,0.296352
2000/2/9,2000,2,9,0.3912192,0.85104,0.334368,0.0199584,,0.29376
2000/2/10,2000,2,10,0.3910464,0.85104,0.33264,0.0184896,,0.291168
2000/2/11,2000,2,11,,0.85104,0.330048,0.0183168,,0.288576
2000/2/12,2000,2,12,,0.85104,0.32832,0.0186624,,0.286848
2000/2/13,2000,2,13,,0.84672,0.326592,0.0188352,,0.286848
2000/2/14,2000,2,14,,0.84672,0.324,0.0187488,,0.285984
2000/2/15,2000,2,15,,0.84672,0.322272,0.0187488,,0.283392
2000/2/16,2000,2,16,,0.84672,0.31968,0.01728,,0.281664
2000/2/17,2000,2,17,,0.8424,0.317952,0.01728,,0.2808
2000/2/18,2000,2,18,,0.83808,0.31536,0.01728,,0.2808
2000/2/19,2000,2,19,,0.83808,0.313632,0.01728,,0.279936
2000/2/20,2000,2,20,,0.8424,0.311904,0.01728,,0.277344
2000/2/21,2000,2,21,,0.8424,0.309312,0.0171936,,0.275616
2000/2/22,2000,2,22,,0.8424,0.307584,0.0171072,,0.274752
2000/2/23,2000,2,23,,0.8424,0.304992,0.0171072,,0.27216
2000/2/24,2000,2,24,,0.8424,0.303264,0.0152928,,0.270432
2000/2/25,2000,2,25,,0.83808,0.300672,0.0152064,,0.268704
2000/2/26,2000,2,26,,0.83376,0.298944,0.0150336,,0.26784
2000/2/27,2000,2,27,,0.82944,0.29808,0.0149472,,0.266976
2000/2/28,2000,2,28,,0.82512,0.297216,0.0148608,,0.266976
2000/2/29,2000,2,29,,0.8208,0.296352,0.014688,,0.266112
2000/3/1,2000,3,1,,0.83376,0.295488,0.014688,,0.266112
2000/3/2,2000,3,2,,0.80784,0.294624,0.0132192,,0.266112
2000/3/3,2000,3,3,,0.80352,0.292896,0.0131328,,0.266112
2000/3/4,2000,3,4,,0.7992,0.292032,0.0131328,,0.266976
2000/3/5,2000,3,5,,0.7992,0.291168,0.0131328,,0.268704
2000/3/6,2000,3,6,0.36288,0.79488,0.290304,0.0131328,,0.270432
2000/3/7,2000,3,7,0.3602016,0.79488,0.28944,0.0132192,,0.269568
2000/3/8,2000,3,8,0.3600288,0.79056,0.288576,0.013392,,0.270432
2000/3/9,2000,3,9,0.3597696,0.78624,0.287712,0.013392,,0.270432
2000/3/10,2000,3,10,0.3595968,0.78624,0.286848,0.013392,,0.271296
2000/3/11,2000,3,11,0.3592512,0.79056,0.285984,0.013392,,0.270432
2000/3/12,2000,3,12,0.3588192,0.79056,0.28512,0.0117504,,0.268704
2000/3/13,2000,3,13,0.3584736,0.79056,0.283392,0.0119232,,0.26784
2000/3/14,2000,3,14,0.3580416,0.79488,0.282528,0.0119232,,0.266976
2000/3/15,2000,3,15,0.357696,0.79488,0.281664,0.0119232,,0.266976
2000/3/16,2000,3,16,0.357264,0.79488,0.2808,0.0120096,,0.266112
2000/3/17,2000,3,17,0.35424,0.79488,0.279936,0.0121824,,0.265248
2000/3/18,2000,3,18,0.3539808,0.79488,0.279072,0.0122688,,0.265248
2000/3/19,2000,3,19,0.3513888,0.79056,0.278208,0.0122688,,0.26352
2000/3/20,2000,3,20,0.351216,0.78624,0.277344,0.0122688,,0.262656
2000/3/21,2000,3,21,0.3509568,0.78624,0.27648,0.0122688,,0.261792
2000/3/22,2000,3,22,0.35208,0.78192,0.275616,0.0108,,0.260928
2000/3/23,2000,3,23,0.3519072,0.7776,0.273888,0.0108,,0.260064
2000/3/24,2000,3,24,0.3504384,0.7776,0.273024,0.0108,,0.2592
2000/3/25,2000,3,25,0.3502656,0.77328,0.27216,0.0108,,0.258336
2000/3/26,2000,3,26,0.3500928,0.76896,0.271296,0.0107136,,0.2592
2000/3/27,2000,3,27,0.34992,0.76464,0.270432,0.0107136,,0.260928
2000/3/28,2000,3,28,0.3497472,0.76032,0.269568,0.0108,,0.262656
2000/3/29,2000,3,29,0.350784,0.76032,0.26784,0.0108,,0.266112
2000/3/30,2000,3,30,0.3481056,0.76032,0.265248,0.0108,,0.268704
2000/3/31,2000,3,31,0.3479328,0.756,0.26352,0.0108864,,0.27216
2000/4/1,2000,4,1,0.34776,0.756,0.261792,0.0108864,,0.274752
2000/4/2,2000,4,2,0.34776,0.756,0.2592,0.0109728,,0.279072
2000/4/3,2000,4,3,0.3476736,0.756,0.257472,0.0109728,,0.281664
2000/4/4,2000,4,4,0.3476736,0.75168,0.25488,0.0094176,,0.283392
2000/4/5,2000,4,5,0.3475872,0.75168,0.253152,0.0094176,,0.284256
2000/4/6,2000,4,6,0.3475872,0.75168,0.251424,0.0094176,,0.284256
2000/4/7,2000,4,7,0.3475008,0.75168,0.248832,0.0094176,,0.282528
2000/4/8,2000,4,8,0.3475008,0.75168,0.247104,0.0094176,,0.282528
2000/4/9,2000,4,9,0.3474144,0.75168,0.245376,0.0094176,,0.282528
2000/4/10,2000,4,10,0.3474144,0.75168,0.242784,0.0094176,,0.281664
2000/4/11,2000,4,11,0.3478464,0.74736,0.241056,0.009504,,0.281664
2000/4/12,2000,4,12,0.3483648,0.74736,0.238464,0.0095904,,0.282528
2000/4/13,2000,4,13,0.3487968,0.74736,0.236736,0.009504,,0.284256
2000/4/14,2000,4,14,0.3492288,0.74736,0.236736,0.009504,,0.286848
2000/4/15,2000,4,15,0.3497472,0.75168,0.235872,0.0094176,,0.28944
2000/4/16,2000,4,16,0.3501792,0.75168,0.235872,0.0094176,,0.292032
2000/4/17,2000,4,17,0.3506976,0.756,0.235872,0.009504,,0.294624
2000/4/18,2000,4,18,0.3511296,0.756,0.235008,0.009504,,0.297216
2000/4/19,2000,4,19,0.351648,0.756,0.235008,0.0095904,,0.298944
2000/4/20,2000,4,20,0.35208,0.76032,0.235008,0.0096768,,0.299808
2000/4/21,2000,4,21,0.381024,0.76032,0.235008,0.0095904,,0.299808
2000/4/22,2000,4,22,0.410832,0.775872,0.234144,0.009504,,0.298944
2000/4/23,2000,4,23,0.4413312,0.780192,0.234144,0.0094176,,0.29808
2000/4/24,2000,4,24,0.4726944,0.780192,0.234144,0.0078624,,0.296352
2000/4/25,2000,4,25,0.5047488,0.780192,0.23328,0.007776,,0.295488
2000/4/26,2000,4,26,0.5376672,0.800064,0.23328,0.0076896,,0.294624
2000/4/27,2000,4,27,0.5713632,0.804384,0.23328,0.0076896,,0.294624
2000/4/28,2000,4,28,0.6057504,0.804384,0.232416,0.0076896,,0.294624
2000/4/29,2000,4,29,0.6410016,0.819936,0.232416,0.0076032,,0.295488
2000/4/30,2000,4,30,0.6770304,0.828576,0.24192,0.0076032,,0.297216
2000/5/1,2000,5,1,0.72576,0.853632,0.251424,0.0075168,,0.299808
2000/5/2,2000,5,2,0.770688,0.858816,0.260928,0.0074304,,0.304128
2000/5/3,2000,5,3,0.8067168,0.88128,0.271296,0.0074304,,0.309312
2000/5/4,2000,5,4,0.8434368,0.88992,0.2808,0.0075168,,0.31968
2000/5/5,2000,5,5,0.880848,0.92448,0.290304,0.0075168,,0.333504
2000/5/6,2000,5,6,0.9215424,0.9504,0.299808,0.0075168,,0.403488
2000/5/7,2000,5,7,0.9630144,0.96768,0.304992,0.0075168,,0.489024
2000/5/8,2000,5,8,1.0132992,1.01088,0.310176,0.0075168,,0.584928
2000/5/9,2000,5,9,1.0591776,1.08,0.31536,0.0089856,,0.68256
2000/5/10,2000,5,10,1.1277792,1.14912,0.320544,0.0089856,,0.772416
2000/5/11,2000,5,11,1.1756448,1.18368,0.325728,0.0091584,,0.85536
2000/5/12,2000,5,12,1.23552,1.23552,0.330048,0.0093312,,0.93312
2000/5/13,2000,5,13,1.3042944,1.35648,0.335232,0.0094176,,1.0368
2000/5/14,2000,5,14,1.3748832,1.45152,0.340416,0.0109728,,1.10592
2000/5/15,2000,5,15,1.4504832,1.52928,0.3456,0.0109728,,1.18368
2000/5/16,2000,5,16,1.5971904,1.5984,0.350784,0.011232,,1.23552
2000/5/17,2000,5,17,1.7496,1.67616,0.409536,0.0141696,,1.27872
2000/5/18,2000,5,18,2.0004192,1.84032,0.467424,0.0160704,,1.31328
2000/5/19,2000,5,19,2.275344,2.04768,0.526176,0.0235872,,1.296
2000/5/20,2000,5,20,2.5125984,2.62656,0.584064,0.0295488,,1.24416
2000/5/21,2000,5,21,2.6017632,2.92032,1.14912,0.0422496,,1.18368
2000/5/22,2000,5,22,2.6411616,3.3264,2.30688,0.0636768,,1.15776
2000/5/23,2000,5,23,2.68704,3.57696,3.29184,0.106272,,1.17504
2000/5/24,2000,5,24,2.7093312,3.62016,4.30272,0.161568,,1.20096
2000/5/25,2000,5,25,2.7456192,3.91392,4.78656,0.311904,,1.22688
2000/5/26,2000,5,26,2.7808704,6.4368,7.09344,0.571968,,1.23552
2000/5/27,2000,5,27,2.8232064,7.92288,9.504,0.63504,,1.24416
2000/5/28,2000,5,28,2.8731456,8.8992,10.6272,0.733536,,1.22688
2000/5/29,2000,5,29,2.897424,10.8864,11.4048,0.861408,,1.19232
2000/5/30,2000,5,30,2.92032,11.4048,10.1088,1.01952,,1.22688
2000/5/31,2000,5,31,2.88576,9.8496,9.2448,1.33056,,1.24416
2000/6/1,2000,6,1,2.8512,9.6768,8.54496,1.63296,,1.27008
2000/6/2,2000,6,2,2.8512,9.7632,8.06976,1.728,,1.31328
2000/6/3,2000,6,3,2.79936,9.7632,7.63776,1.67616,,1.28736
2000/6/4,2000,6,4,2.77344,9.504,7.20576,1.73664,,1.2096
2000/6/5,2000,6,5,2.7648,9.1584,6.84288,1.61568,,1.15776
2000/6/6,2000,6,6,2.73024,8.8128,6.51456,1.512,,1.07136
2000/6/7,2000,6,7,2.69568,8.49312,6.264,1.4256,,1.06272
2000/6/8,2000,6,8,2.66112,8.17344,6.08256,1.27872,,1.08864
2000/6/9,2000,6,9,2.66112,7.91424,5.92704,1.19232,,1.13184
2000/6/10,2000,6,10,2.69568,7.62912,5.77152,1.10592,,1.17504
2000/6/11,2000,6,11,2.66112,7.28352,5.71104,1.0368,,1.18368
2000/6/12,2000,6,12,2.65248,6.92064,5.71104,0.95904,,1.2096
2000/6/13,2000,6,13,2.65248,6.58368,5.66784,0.89856,,1.23552
2000/6/14,2000,6,14,2.65248,6.23808,5.63328,0.847584,,1.26144
2000/6/15,2000,6,15,2.65248,5.8752,5.63328,0.800064,,1.27872
2000/6/16,2000,6,16,2.66112,5.58144,5.64192,0.76464,,1.31328
2000/6/17,2000,6,17,2.64384,5.16672,5.63328,0.722304,,1.37376
2000/6/18,2000,6,18,2.66112,4.7952,5.72832,0.703296,,1.43424
2000/6/19,2000,6,19,2.65248,4.51872,5.82336,0.687744,,1.512
2000/6/20,2000,6,20,2.66112,4.12992,5.84064,0.687744,,1.60704
2000/6/21,2000,6,21,2.66976,3.82752,5.69376,0.67392,,1.6848
2000/6/22,2000,6,22,2.64384,3.51648,5.59008,0.667008,,1.70208
2000/6/23,2000,6,23,2.61792,3.30048,5.47776,0.657504,,1.67616
2000/6/24,2000,6,24,2.61792,3.09312,5.39136,0.641952,,1.65024
2000/6/25,2000,6,25,2.60064,2.97216,5.23584,0.63072,,1.61568
2000/6/26,2000,6,26,2.57472,2.6784,5.07168,0.621216,,1.58112
2000/6/27,2000,6,27,2.55744,2.47104,4.93344,0.614304,,1.5552
2000/6/28,2000,6,28,2.5488,2.31552,4.85568,0.611712,,1.53792
2000/6/29,2000,6,29,2.5488,2.2464,4.82112,0.616896,,1.512
2000/6/30,2000,6,30,2.52288,2.17728,4.74336,0.625536,,1.4688
2000/7/1,2000,7,1,2.52288,2.09952,4.69152,0.628128,,1.43424
2000/7/2,2000,7,2,2.52288,2.03904,4.65696,0.632448,,1.40832
2000/7/3,2000,7,3,2.51424,1.97856,4.63968,0.623808,,1.41696
2000/7/4,2000,7,4,2.5056,1.88352,4.56192,0.594432,,1.39968
2000/7/5,2000,7,5,2.49696,1.79712,4.42368,0.553824,,1.40832
2000/7/6,2000,7,6,2.48832,1.70208,4.25088,0.52704,,1.44288
2000/7/7,2000,7,7,2.47104,1.65888,4.05216,0.560736,,1.4256
2000/7/8,2000,7,8,2.4624,1.5984,3.99168,0.580608,,1.4256
2000/7/9,2000,7,9,2.45376,1.54656,4.0176,0.598752,,1.4256
2000/7/10,2000,7,10,2.44512,1.49472,4.03488,0.611712,,1.45152
2000/7/11,2000,7,11,2.44512,1.48608,4.00032,0.63936,,1.43424
2000/7/12,2000,7,12,2.43648,1.45152,3.9744,0.6696,,1.39968
2000/7/13,2000,7,13,2.4192,1.3824,3.87072,0.667008,,1.3824
2000/7/14,2000,7,14,2.40192,1.52928,3.74112,0.646272,,1.35648
2000/7/15,2000,7,15,2.40192,1.62432,3.6288,0.614304,,1.34784
2000/7/16,2000,7,16,2.40192,1.63296,3.56832,0.584928,,1.34784
2000/7/17,2000,7,17,2.35872,1.66752,3.55104,0.553824,,1.33056
2000/7/18,2000,7,18,2.38464,1.78848,3.5856,0.521856,,1.33056
2000/7/19,2000,7,19,2.35872,1.944,3.64608,0.497664,,1.35648
2000/7/20,2000,7,20,2.35872,2.01312,3.7152,0.4752,,1.40832
2000/7/21,2000,7,21,2.35008,2.00448,3.78432,0.451008,,1.43424
2000/7/22,2000,7,22,2.3328,1.96992,3.83616,0.422496,,1.44288
2000/7/23,2000,7,23,2.31552,1.91808,3.7584,0.406944,,1.43424
2000/7/24,2000,7,24,2.31552,1.84896,3.63744,0.428544,,1.41696
2000/7/25,2000,7,25,2.28096,1.79712,3.51648,0.419904,,1.40832
2000/7/26,2000,7,26,2.28096,1.74528,3.37824,0.406944,,1.39968
2000/7/27,2000,7,27,2.2464,1.67616,3.24864,0.391392,,1.41696
2000/7/28,2000,7,28,2.26368,1.60704,3.1536,0.376704,,1.39104
2000/7/29,2000,7,29,2.25072,1.56384,3.1104,0.357696,,1.34784
2000/7/30,2000,7,30,2.23776,1.61568,3.08448,0.340416,,1.296
2000/7/31,2000,7,31,2.21184,1.67616,3.07584,0.317088,,1.28736
2000/8/1,2000,8,1,2.16,1.6848,3.04128,0.29808,,1.34784
2000/8/2,2000,8,2,2.1168,1.65024,2.98944,0.283392,,1.4256
2000/8/3,2000,8,3,2.0952,1.61568,2.95488,0.286848,,1.50336
2000/8/4,2000,8,4,2.0736,1.5552,2.94624,0.324864,,1.50336
2000/8/5,2000,8,5,2.04768,1.49472,2.95488,0.342144,,1.43424
2000/8/6,2000,8,6,2.02176,1.45152,2.9808,0.336096,,1.3824
2000/8/7,2000,8,7,1.95264,1.40832,3.04128,0.330912,,1.34784
2000/8/8,2000,8,8,1.89216,1.3824,3.16224,0.324864,,1.34784
2000/8/9,2000,8,9,1.84032,1.34784,3.17952,0.31968,,1.39104
2000/8/10,2000,8,10,1.77984,1.3392,3.21408,0.311904,,1.39104
2000/8/11,2000,8,11,1.71072,1.33056,3.26592,0.31968,,1.36512
2000/8/12,2000,8,12,1.65888,1.3392,3.29184,0.34992,,1.3392
2000/8/13,2000,8,13,1.61136,1.3392,3.29184,0.372384,,1.30464
2000/8/14,2000,8,14,1.56384,1.31328,3.29184,0.406944,,1.2528
2000/8/15,2000,8,15,1.50336,1.30464,3.25728,0.452736,,1.22688
2000/8/16,2000,8,16,1.4688,1.28736,3.20544,0.499392,,1.19232
2000/8/17,2000,8,17,1.4256,1.296,3.13632,0.52704,,1.19232
2000/8/18,2000,8,18,1.41696,1.33056,3.04128,0.54,,1.20096
2000/8/19,2000,8,19,1.41696,1.40832,2.9376,0.54432,,1.2096
2000/8/20,2000,8,20,1.3795488,1.48608,2.83392,0.558144,,1.21824
2000/8/21,2000,8,21,1.3420512,1.53792,2.69568,0.578016,,1.2096
2000/8/22,2000,8,22,1.30464,1.5552,2.52288,0.598752,,1.20096
2000/8/23,2000,8,23,1.296,1.54656,2.39328,0.616896,,1.18368
2000/8/24,2000,8,24,1.28304,1.52064,2.2896,0.621216,,1.1664
2000/8/25,2000,8,25,1.27008,1.48608,2.22048,0.618624,,1.1664
2000/8/26,2000,8,26,1.24416,1.45152,2.16864,0.614304,,1.1664
2000/8/27,2000,8,27,1.24416,1.4256,2.13408,0.609984,,1.14912
2000/8/28,2000,8,28,1.23552,1.39968,2.08224,0.618624,,1.1664
2000/8/29,2000,8,29,1.17504,1.37376,2.05632,0.657504,,1.1664
2000/8/30,2000,8,30,1.15776,1.35648,2.08224,0.701568,,1.1664
2000/8/31,2000,8,31,1.1232,1.3392,2.13408,0.73008,,1.15776
2000/9/1,2000,9,1,1.08864,1.34784,2.19456,0.742176,,1.14048
2000/9/2,2000,9,2,1.06272,1.3824,2.35008,0.742176,,1.13184
2000/9/3,2000,9,3,1.05408,1.3824,2.48832,0.739584,,1.14048
2000/9/4,2000,9,4,1.04544,1.39104,2.60064,0.742176,,1.14912
2000/9/5,2000,9,5,1.02816,1.39104,2.71296,0.739584,,1.14912
2000/9/6,2000,9,6,1.00224,1.39104,2.78208,0.724896,,1.14912
2000/9/7,2000,9,7,0.97632,1.4256,2.85984,0.696384,,1.15776
2000/9/8,2000,9,8,0.9504,1.44288,2.8944,0.655776,,1.14912
2000/9/9,2000,9,9,0.96768,1.46016,2.88576,0.603072,,1.14048
2000/9/10,2000,9,10,0.97632,1.48608,2.82528,0.560736,,1.11456
2000/9/11,2000,9,11,1.0368,1.47744,2.73888,0.53568,,1.11456
2000/9/12,2000,9,12,1.07136,1.47744,2.68704,0.497664,,1.10592
2000/9/13,2000,9,13,1.0368,1.49472,2.60928,0.438048,,1.09728
2000/9/14,2000,9,14,0.98496,1.512,2.48832,0.3888,,1.10592
2000/9/15,2000,9,15,0.94176,1.52928,2.39328,0.374112,,1.08864
2000/9/16,2000,9,16,0.93312,1.56384,2.3328,0.38016,,1.08
2000/9/17,2000,9,17,0.93312,1.5984,2.25504,0.38016,,1.08
2000/9/18,2000,9,18,0.91584,1.60704,2.16864,0.34992,,1.07136
2000/9/19,2000,9,19,0.91584,1.62432,2.13408,0.351648,,1.05408
2000/9/20,2000,9,20,0.91584,1.6416,2.12544,0.364608,,1.04544
2000/9/21,2000,9,21,0.93312,1.74528,2.14272,0.359424,,1.02816
2000/9/22,2000,9,22,0.9504,1.77984,2.22048,0.348192,,1.01952
2000/9/23,2000,9,23,0.95904,1.79712,2.28096,0.329184,,1.01952
2000/9/24,2000,9,24,0.97632,1.79712,2.376,0.317088,,1.01952
2000/9/25,2000,9,25,0.98496,1.74528,2.52288,0.307584,,1.00224
2000/9/26,2000,9,26,0.94176,1.70208,2.60064,0.311904,,1.00224
2000/9/27,2000,9,27,0.88992,1.67616,2.65248,0.329184,,1.00224
2000/9/28,2000,9,28,0.84672,1.6416,2.66112,0.3456,,1.00224
2000/9/29,2000,9,29,0.8478432,1.63296,2.6352,0.340416,,1.00224
2000/9/30,2000,9,30,0.8490528,1.62432,2.592,0.3456,,1.00224
2000/10/1,2000,10,1,0.850176,1.60704,2.54016,0.338688,,1.00224
2000/10/2,2000,10,2,0.853632,1.5984,2.48832,0.321408,,0.9936
2000/10/3,2000,10,3,0.860544,1.61568,2.45376,0.307584,,0.9936
2000/10/4,2000,10,4,0.87264,1.61568,2.41056,0.304128,,0.97632
2000/10/5,2000,10,5,0.89856,1.61568,2.376,0.313632,,0.96768
2000/10/6,2000,10,6,0.815616,1.5984,2.30688,0.307584,,0.96768
2000/10/7,2000,10,7,0.81216,1.58976,2.25504,0.291168,,0.95904
2000/10/8,2000,10,8,0.802656,1.58112,2.21184,0.27216,,0.93312
2000/10/9,2000,10,9,0.808704,1.54656,2.17728,0.262656,,0.91584
2000/10/10,2000,10,10,0.836352,1.52928,2.16,0.256608,,0.9072
2000/10/11,2000,10,11,0.839808,1.512,2.12544,0.199584,,0.88992
2000/10/12,2000,10,12,0.84672,1.47744,2.14272,0.175392,,0.88992
2000/10/13,2000,10,13,0.853632,1.46016,2.13408,0.16848,,0.88128
2000/10/14,2000,10,14,0.815616,1.45152,2.02176,0.160704,,0.88128
2000/10/15,2000,10,15,0.819072,1.43424,1.92672,0.154656,,0.88128
2000/10/16,2000,10,16,0.819072,1.41696,1.7712,0.141696,,0.87264
2000/10/17,2000,10,17,0.7992,1.32192,1.62432,0.127008,,0.864
2000/10/18,2000,10,18,0.832896,1.2096,1.52064,0.113184,,0.864
2000/10/19,2000,10,19,0.88128,1.14912,1.39968,0.101088,,0.85968
2000/10/20,2000,10,20,0.88128,1.06272,1.30464,0.089856,,0.862272
2000/10/21,2000,10,21,0.88128,0.9936,1.296,0.0795744,,0.85536
2000/10/22,2000,10,22,0.88128,0.94176,1.23552,0.0737856,,0.85104
2000/10/23,2000,10,23,0.88128,0.91584,1.14912,0.0584928,,0.84672
2000/10/24,2000,10,24,0.88128,0.9072,1.0368,0.0637632,,0.83808
2000/10/25,2000,10,25,0.88992,0.864,0.840672,0.0585792,,0.83376
2000/10/26,2000,10,26,0.8789472,0.88128,0.743904,0.0554688,,0.8208
2000/10/27,2000,10,27,0.8757504,0.92448,0.625536,0.0516672,,0.81216
2000/10/28,2000,10,28,0.8557056,1.00224,0.616896,0.0474336,,0.7992
2000/10/29,2000,10,29,0.8436096,1.1664,0.607392,0.0457056,,0.79488
2000/10/30,2000,10,30,0.823392,1.22688,0.598752,0.0435456,,0.77328
2000/10/31,2000,10,31,0.90072,1.27872,0.589248,0.041472,,0.76032
2000/11/1,2000,11,1,0.9072864,1.24416,0.573696,0.0430272,,0.74736
2000/11/2,2000,11,2,0.8767872,1.1664,0.559008,0.0443232,,0.72576
2000/11/3,2000,11,3,0.8465472,1.19232,0.543456,0.0425088,,0.7128
2000/11/4,2000,11,4,0.7965216,1.11456,0.528768,0.040608,,0.69984
2000/11/5,2000,11,5,0.7610976,1.09728,0.513216,0.0376704,,0.67392
2000/11/6,2000,11,6,0.7072704,1.07136,0.498528,0.0369792,,0.65664
2000/11/7,2000,11,7,0.6615648,1.04544,0.482976,0.0366336,,0.63936
2000/11/8,2000,11,8,0.6174144,1.0368,0.467424,0.0366336,,0.62208
2000/11/9,2000,11,9,0.5688576,1.01088,0.452736,0.035424,,0.59616
2000/11/10,2000,11,10,0.5256576,0.9936,0.437184,0.0335232,,0.57024
2000/11/11,2000,11,11,0.513648,1.01088,0.422496,0.0325728,,0.536544
2000/11/12,2000,11,12,0.5017248,1.01088,0.406944,0.0316224,,0.489024
2000/11/13,2000,11,13,0.4975776,1.00224,0.40176,0.0333504,,0.447552
2000/11/14,2000,11,14,0.4935168,0.9936,0.395712,0.0368064,,0.407808
2000/11/15,2000,11,15,0.4889376,0.96768,0.390528,0.0356832,,0.364608
2000/11/16,2000,11,16,0.4848768,0.96768,0.38448,0.0348192,,0.343872
2000/11/17,2000,11,17,0.4791744,0.9504,0.379296,0.0335232,,0.331776
2000/11/18,2000,11,18,0.47304,0.9504,0.374112,0.0330048,,0.324864
2000/11/19,2000,11,19,0.467424,0.93312,0.368064,0.0348192,,0.325728
2000/11/20,2000,11,20,0.4618944,0.92448,0.36288,0.0386208,,0.330048
2000/11/21,2000,11,21,0.4595616,0.92448,0.357696,0.0417312,,0.338688
2000/11/22,2000,11,22,0.4551552,0.89856,0.351648,0.0396576,,0.351648
2000/11/23,2000,11,23,0.4511808,0.88128,0.346464,0.0370656,,0.36288
2000/11/24,2000,11,24,0.4472928,0.860544,0.340416,0.0317952,,0.370656
2000/11/25,2000,11,25,0.4434912,0.85536,0.335232,0.0353376,,0.373248
2000/11/26,2000,11,26,0.4478976,0.845856,0.338688,0.0333504,,0.372384
2000/11/27,2000,11,27,0.4486752,0.8208,0.342144,0.0326592,,0.366336
2000/11/28,2000,11,28,0.4493664,0.81648,0.3456,0.0321408,,0.355968
2000/11/29,2000,11,29,0.450576,0.81216,0.34992,0.0300672,,0.34128
2000/11/30,2000,11,30,0.4512672,0.792288,0.353376,0.0300672,,0.324
2000/12/1,2000,12,1,0.4539456,0.787968,0.356832,0.0296352,,0.308448
2000/12/2,2000,12,2,0.4529952,0.782784,0.360288,0.028944,,0.292032
2000/12/3,2000,12,3,0.4525632,0.778464,0.363744,0.028512,,0.275616
2000/12/4,2000,12,4,0.450144,0.774144,0.3672,0.0283392,,0.265248
2000/12/5,2000,12,5,0.4476384,0.759456,0.37152,0.028944,,0.260928
2000/12/6,2000,12,6,0.4472064,0.755136,0.374976,0.0278208,,0.26352
2000/12/7,2000,12,7,0.4500576,0.759456,0.378432,0.027216,,0.269568
2000/12/8,2000,12,8,0.4495392,0.763776,0.381888,0.027216,,0.279072
2000/12/9,2000,12,9,0.4470336,0.763776,0.385344,0.0296352,,0.291168
2000/12/10,2000,12,10,0.4426272,0.753408,0.3888,0.0298944,,0.30672
2000/12/11,2000,12,11,0.4420224,0.762048,0.39312,0.0294624,,0.31968
2000/12/12,2000,12,12,0.441504,0.766368,0.396576,0.0285984,,0.331776
2000/12/13,2000,12,13,0.438912,0.766368,0.400032,0.0268704,,0.344736
2000/12/14,2000,12,14,0.4378752,0.771552,0.403488,0.0268704,,0.351648
