date,data
2025-01-01,4.37308250525619
2025-01-02,4.36291493803768
2025-01-03,4.35045340730639
2025-01-04,4.35169142344602
2025-01-05,4.48114043117119
2025-01-06,4.42578881274997
2025-01-07,4.39963577734306
2025-01-08,4.42866703413639
2025-01-09,4.40028217854559
2025-01-10,4.38385376148537
2025-01-11,4.35282784516249
2025-01-12,4.30705924317388
2025-01-13,4.34031081147131
2025-01-14,4.41858436177184
2025-01-15,4.40070136584545
2025-01-16,4.46976883146498
2025-01-17,4.44232278462224
2025-01-18,4.44084330304698
2025-01-19,4.45215017071792
2025-01-20,4.45894799736616
2025-01-21,4.51697615023834
2025-01-22,4.52777536768272
2025-01-23,4.647248318736
2025-01-24,4.67615260262982
2025-01-25,4.67672500046761
2025-01-26,4.66192488510195
2025-01-27,4.65589111817775
2025-01-28,4.62499520448206
2025-01-29,4.74814941437703
2025-01-30,4.78748172945952
2025-01-31,4.82389205859241
2025-02-01,4.87500375166882
2025-02-02,4.95207785435261
2025-02-03,5.01359960576084
2025-02-04,5.05773092663827
2025-02-05,5.09152600681928
2025-02-06,5.21782140636563
2025-02-07,5.4200722050983
2025-02-08,5.36345241702349
2025-02-09,5.34364309161061
2025-02-10,5.3346925078439
2025-02-11,5.3492696608348
2025-02-12,5.39239359511955
2025-02-13,5.47938891555668
2025-02-14,5.49443616113017
2025-02-15,5.65807441446425
2025-02-16,5.80717625154467
2025-02-17,5.84363934889538
2025-02-18,5.88824739162198
2025-02-19,5.86050470088283
2025-02-20,5.80893514661041
2025-02-21,5.75640663042069
2025-02-22,5.70239104541335
2025-02-23,5.67140712552263
2025-02-24,5.6930663044609
2025-02-25,5.73784435887602
2025-02-26,5.74468866242198
2025-02-27,5.79092374669265
2025-02-28,5.79997497162249
2025-03-01,5.78753521826402
2025-03-02,5.78195273191199
2025-03-03,5.74370984411949
2025-03-04,5.61603574302941
2025-03-05,5.54116694566503
2025-03-06,5.49089271392232
2025-03-07,5.49564580349771
2025-03-08,5.4484707234068
2025-03-09,5.80868409015238
2025-03-10,5.73851812591795
2025-03-11,5.66590669148407
2025-03-12,5.66772226418862
2025-03-13,5.66525491533951
2025-03-14,5.72837909784344
2025-03-15,5.75062121421253
2025-03-16,5.74675359310149
2025-03-17,5.7306084858428
2025-03-18,5.70140084306335
2025-03-19,5.67779287884227
2025-03-20,5.75726212539136
2025-03-21,5.84545197509407
2025-03-22,5.86808760753206
2025-03-23,5.88378320780459
2025-03-24,5.88827148133019
2025-03-25,5.91022120420639
2025-03-26,5.99523779180265
2025-03-27,6.13004687826227
2025-03-28,6.16036301780835
2025-03-29,6.16569742229739
2025-03-30,6.17442506047183
2025-03-31,6.20373040293684
2025-04-01,6.18519981251451
2025-04-02,6.1807951179021
2025-04-03,6.20362872874594
2025-04-04,6.29168072003313
2025-04-05,6.35873747988369
2025-04-06,6.28412624904732
2025-04-07,6.25358233709914
2025-04-08,6.25262587642683
2025-04-09,6.25666912911891
2025-04-10,6.25098992866443
2025-04-11,6.25649617661407
2025-04-12,6.27382994001574
2025-04-13,6.28137455784499
2025-04-14,6.29404427232185
2025-04-15,6.30359620881071
2025-04-16,6.30806536875618
2025-04-17,6.34080010104669
2025-04-18,6.38215051052435
2025-04-19,6.4017689935527
2025-04-20,6.43258644898861
2025-04-21,6.44515162708339
2025-04-22,6.47570669381227
2025-04-23,6.51545221727509
2025-04-24,6.54369286474554
2025-04-25,6.56263820429823
2025-04-26,6.59709903881021
2025-04-27,6.63918031111554
2025-04-28,6.66368347719493
2025-04-29,6.74296695391433
2025-04-30,6.81478219765664
2025-05-01,6.87209043390109
2025-05-02,6.9525888755767
2025-05-03,7.00006718611832
2025-05-04,7.06261970540672
2025-05-05,7.0756568446398
2025-05-06,7.13153372693362
2025-05-07,7.22916055521707
2025-05-08,7.28927844037756
2025-05-09,7.3062488412684
2025-05-10,7.35175726394789
2025-05-11,7.3482264056176
2025-05-12,7.3572589994218
2025-05-13,7.37205376800118
2025-05-14,7.39464439978288
2025-05-15,7.47855207970526
2025-05-16,7.62043458241251
2025-05-17,7.73330891852373
2025-05-18,7.79208285105522
2025-05-19,7.76698550908447
2025-05-20,7.78122531602989
2025-05-21,7.74940660507848
2025-05-22,7.79722153181988
2025-05-23,7.79993198504324
2025-05-24,7.89468227167646
2025-05-25,7.94584889106869
2025-05-26,7.94990694665876
2025-05-27,7.94764312144959
2025-05-28,7.93302218057725
2025-05-29,7.93155460105868
2025-05-30,7.93561199863832
2025-05-31,7.93750163194713
2025-06-01,7.97409454906659
2025-06-02,7.97356917593214
2025-06-03,7.95943399100862
2025-06-04,7.98824559799727
2025-06-05,7.97533107527467
2025-06-06,7.96768819756363
2025-06-07,7.96923477994597
2025-06-08,7.99977754552233
2025-06-09,8.00037855985817
2025-06-10,7.94636216074395
2025-06-11,7.94890431184419
2025-06-12,7.9569997072012
2025-06-13,7.95482156837118
2025-06-14,7.9373285265419
2025-06-15,7.91759861690429
2025-06-16,7.92198255146094
2025-06-17,7.9031686101003
2025-06-18,7.91708127837527
2025-06-19,7.90958288901854
2025-06-20,7.90652140732011
2025-06-21,7.86677716546874
2025-06-22,7.83569178418133
2025-06-23,7.83902722838281
2025-06-24,7.86853077885909
2025-06-25,7.862750585516
2025-06-26,7.90791049429475
2025-06-27,7.89357771083592
2025-06-28,7.87881386091444
2025-06-29,7.88115746053798
2025-06-30,7.88750783637132
2025-07-01,7.90242037323446
2025-07-02,7.88518800270135
2025-07-03,7.82190477668869
2025-07-04,7.84305262179235
2025-07-05,7.86491999238471
2025-07-06,7.92141491132504
2025-07-07,7.86820472932968
2025-07-08,7.87598010662414
2025-07-09,7.85873339358897
2025-07-10,7.78639829161543
2025-07-11,7.77213300303828
2025-07-12,7.78028781471279
2025-07-13,7.76774465537896
2025-07-14,7.77746691886875
2025-07-15,7.71850144127012
2025-07-16,7.74364766527826
2025-07-17,7.75320869868735
2025-07-18,7.78003647668891
2025-07-19,7.80960284553219
2025-07-20,7.78403825820028
2025-07-21,7.75033156635433
2025-07-22,7.71416699718538
2025-07-23,7.73404498891111
2025-07-24,7.73783110164222
2025-07-25,7.75118258165055
2025-07-26,7.77606845215368
2025-07-27,7.77101533844423
2025-07-28,7.73865421829606
2025-07-29,7.73848601986004
2025-07-30,7.71191353160665
2025-07-31,7.72448513674884
2025-08-01,7.72944531222068
2025-08-02,7.72694499024926
2025-08-03,7.72748918326399
2025-08-04,7.71084474844007
2025-08-05,7.70445602996603
2025-08-06,7.70109081140733
2025-08-07,7.68736865322813
2025-08-08,7.67967416119965
2025-08-09,7.66637994503153
2025-08-10,7.66801725852861
2025-08-11,7.66151043684366
2025-08-12,7.6654466588122
2025-08-13,7.68470994784812
2025-08-14,7.68194294753745
2025-08-15,7.6947341023452
2025-08-16,7.70370281648979
2025-08-17,7.70415720606193
2025-08-18,7.71296324027154
2025-08-19,7.68488530928744
2025-08-20,7.69317628264866
2025-08-21,7.69358303396908
2025-08-22,7.69275272112962
2025-08-23,7.70108619898072
2025-08-24,7.70125158989631
2025-08-25,7.71087074951426
2025-08-26,7.69275944465
2025-08-27,7.65222154918789
2025-08-28,7.67004829342595
2025-08-29,7.67828111370935
2025-08-30,7.65149656491293
2025-08-31,7.62842714783773
2025-09-01,7.62519343414353
2025-09-02,7.61181646898955
2025-09-03,7.59134604223558
2025-09-04,7.61505016700228
2025-09-05,7.6237336793524
2025-09-06,7.62996558438052
2025-09-07,7.61507297437939
2025-09-08,7.61345880732191
2025-09-09,7.63884752891579
2025-09-10,7.63630382251867
2025-09-11,7.60025893358196
2025-09-12,7.56056843154428
2025-09-13,7.53297265929061
2025-09-14,7.52325055208282
2025-09-15,7.54541023824869
2025-09-16,7.56404508620353
2025-09-17,7.59009032602706
2025-09-18,7.60660963992424
2025-09-19,7.61937437576926
2025-09-20,7.59986783701851
2025-09-21,7.61315435867572
2025-09-22,7.62193362410196
2025-09-23,7.60685189389481
2025-09-24,7.62578442160775
2025-09-25,7.62506754838944
2025-09-26,7.64220426862513
2025-09-27,7.63763041860922
2025-09-28,7.69228026487727
2025-09-29,7.73586579462409
2025-09-30,7.71595628775582
2025-10-01,7.70918735916913
2025-10-02,7.65486490024534
2025-10-03,7.61072560375165
2025-10-04,7.51760636041195
2025-10-05,7.49754012834499
2025-10-06,7.5118788223272
2025-10-07,7.55176373698631
2025-10-08,7.5644024107314
2025-10-09,7.56029907805187
2025-10-10,7.53889208774913
2025-10-11,7.57938432849288
2025-10-12,7.50647308993069
2025-10-13,7.47001237664041
2025-10-14,7.41679533668328
2025-10-15,7.39509632956679
2025-10-16,7.37432604805017
2025-10-17,7.37879146092308
2025-10-18,7.38111879101586
2025-10-19,7.38793782438723
2025-10-20,7.35681572798925
2025-10-21,7.32956312133729
2025-10-22,7.28641904145763
2025-10-23,7.26949531562579
2025-10-24,7.32168109667768
2025-10-25,7.29858044321573
2025-10-26,7.25688605832842
2025-10-27,7.10255377217015
2025-10-28,7.07134638512412
2025-10-29,7.1334376146992
2025-10-30,7.24461975237701
2025-10-31,7.24900141718469
2025-11-01,7.18128069476162
2025-11-02,7.155248794459
2025-11-03,7.15158358168786
2025-11-04,7.16701366337326
2025-11-05,6.73649874772093
2025-11-06,6.68759288683834
2025-11-07,6.69962144110922
2025-11-08,6.70359494761978
2025-11-09,6.62565192217916
2025-11-10,6.77463964262774
2025-11-11,6.64568370880721
2025-11-12,6.5758574335452
2025-11-13,6.43706995152216
2025-11-14,6.18340141120555
2025-11-15,6.13124427673639
2025-11-16,5.97695700537564
2025-11-17,5.96497844940984
2025-11-18,5.92945985000566
2025-11-19,5.83659803555106
2025-11-20,5.72580642955218
2025-11-21,5.80990347264914
2025-11-22,5.77970338603794
