ID	lon	lat	centroid_day
652657	-131.625	67.425	124.538554540967
652658	-131.575	67.425	126.036851796647
652672	-130.875	67.425	124.366130554152
657018	86.425	67.425	137.233454426387
657019	86.475	67.425	137.586517925639
657020	86.525	67.425	137.087165779707
657021	86.575	67.425	136.104180418395
657102	90.625	67.425	130.250037979427
657104	90.725	67.425	130.21320230336
657107	90.875	67.425	130.593962159011
657751	123.075	67.425	131.276705650192
657752	123.125	67.425	131.264695732094
658363	153.675	67.425	127.588290325368
658364	153.725	67.425	127.50574708666
659139	-133.525	67.375	124.329194624046
659140	-133.475	67.375	124.06874682506
659141	-133.425	67.375	124.016427051827
659167	-132.125	67.375	124.991514299494
659168	-132.075	67.375	124.673294690284
659169	-132.025	67.375	124.067933123627
659170	-131.975	67.375	124.426632245455
659171	-131.925	67.375	124.093307019356
659172	-131.875	67.375	124.034773774253
659173	-131.825	67.375	123.151076760491
659174	-131.775	67.375	124.059883544091
659193	-130.825	67.375	124.608387216966
659194	-130.775	67.375	124.590227193464
663541	86.575	67.375	136.910565666621
663619	90.475	67.375	130.563974822385
663620	90.525	67.375	130.287457510065
663621	90.575	67.375	130.183086486944
664272	123.125	67.375	132.240003440681
664880	153.525	67.375	129.077974398179
664881	153.575	67.375	127.594622148049
664882	153.625	67.375	127.745589903789
665661	-133.425	67.325	124.016427051827
665662	-133.375	67.325	124.092088370473
665663	-133.325	67.325	123.932030759489
665664	-133.275	67.325	124.253059403614
665680	-132.475	67.325	123.994169830383
665681	-132.425	67.325	123.962079082218
665682	-132.375	67.325	124.004757594434
665683	-132.325	67.325	124.066939052975
665684	-132.275	67.325	124.086364760727
665685	-132.225	67.325	124.167862822379
665686	-132.175	67.325	125.681292859192
665687	-132.125	67.325	124.991514299494
665714	-130.775	67.325	124.585362469892
665715	-130.725	67.325	125.361493905997
665716	-130.675	67.325	124.868488452146
665717	-130.625	67.325	124.034173022523
665718	-130.575	67.325	124.042552382109
665719	-130.525	67.325	124.195827168164
665720	-130.475	67.325	124.037284812535
