ID	lon	lat	centroid_day
508554	161.225	68.575	147.457819985095
509165	-134.225	68.525	147.376642865592
509166	-134.175	68.525	145.502763026457
509167	-134.125	68.525	143.156259085993
513577	86.375	68.525	147.865567991078
513770	96.025	68.525	166.716788853386
513771	96.075	68.525	166.845692876549
514328	123.925	68.525	156.190946660592
515009	157.975	68.525	153.585441511929
515010	158.025	68.525	155.994842340148
515049	159.975	68.525	157.994232471533
515050	160.025	68.525	158.003194572622
515051	160.075	68.525	158.011144264258
515052	160.125	68.525	158.02370689162
515053	160.175	68.525	158.034703115755
515054	160.225	68.525	158.049738786133
515055	160.275	68.525	158.060967670478
515056	160.325	68.525	158.071418388138
515057	160.375	68.525	158.08571258713
515058	160.425	68.525	158.128042318563
515061	160.575	68.525	154.991478376889
515062	160.625	68.525	158.210116760338
515063	160.675	68.525	158.228415720294
515064	160.725	68.525	158.241341608463
515065	160.775	68.525	158.257111837944
515066	160.825	68.525	158.274989049694
515067	160.875	68.525	158.285917819391
515068	160.925	68.525	158.150834748921
515069	160.975	68.525	158.269516166043
515070	161.025	68.525	158.281419020039
515071	161.075	68.525	158.292353047426
515072	161.125	68.525	158.340907740257
515073	161.175	68.525	152.436338600695
515685	-134.225	68.475	146.878166566597
515686	-134.175	68.475	143.144560331131
515687	-134.125	68.475	143.145748816427
520096	86.325	68.475	147.826505803971
520097	86.375	68.475	158.400109300574
520232	93.125	68.475	165.868857082648
520233	93.175	68.475	162.042178561834
520234	93.225	68.475	162.004158417169
520235	93.275	68.475	161.977621952208
520236	93.325	68.475	161.96537199488
520290	96.025	68.475	166.026297909738
520847	123.875	68.475	142.439959036138
520848	123.925	68.475	156.173978872329
521529	157.975	68.475	150.561328848141
521530	158.025	68.475	155.981300072781
521578	160.425	68.475	158.137780153007
521579	160.475	68.475	158.150901409149
521580	160.525	68.475	158.161050376873
521581	160.575	68.475	158.19959674449
522206	-134.175	68.425	143.138197922917
522207	-134.125	68.425	143.136392812402
522208	-134.075	68.425	143.134437689975
526616	86.325	68.425	147.809389010134
526749	92.975	68.425	159.575313273283
526750	93.025	68.425	162.130200003435
526751	93.075	68.425	162.088971136667
526752	93.125	68.425	162.076655315393
526756	93.325	68.425	167.376733237641
526757	93.375	68.425	161.95261075804
526758	93.425	68.425	161.899784864026
526759	93.475	68.425	161.879504612435
526760	93.525	68.425	161.868066854475
526761	93.575	68.425	161.800610938746
526762	93.625	68.425	161.791928418876
526763	93.675	68.425	161.772189139988
526764	93.725	68.425	161.753691749241
526765	93.775	68.425	161.746458133752
526766	93.825	68.425	161.738404375413
526810	96.025	68.425	165.691051088833
527367	123.875	68.425	156.147293596393
528048	157.925	68.425	151.764475388616
528049	157.975	68.425	155.956951343952
528725	-134.225	68.375	143.123782980873
528726	-134.175	68.375	143.125772509063
528727	-134.125	68.375	143.127817455489
528728	-134.075	68.375	143.132792692793
533136	86.325	68.375	157.205533984632
533137	86.375	68.375	147.777025732245
533268	92.925	68.375	159.315108272289
533269	92.975	68.375	162.151907242954
533286	93.825	68.375	161.704215571385
533287	93.875	68.375	161.683572650249
533288	93.925	68.375	161.654981444296
533289	93.975	68.375	161.65368440683
533290	94.025	68.375	161.604971054665
533291	94.075	68.375	161.602317745259
533292	94.125	68.375	161.589519136931
533293	94.175	68.375	161.587639862623
533294	94.225	68.375	160.949335492153
533330	96.025	68.375	165.300275740258
533331	96.075	68.375	164.725118348534
533887	123.875	68.375	156.130578331116
534566	157.825	68.375	155.91583385815
534567	157.875	68.375	155.92081913031
534568	157.925	68.375	155.953018619898
535244	-134.275	68.325	145.242378638143
535245	-134.225	68.325	143.122311363444
539657	86.375	68.325	147.758263836454
539658	86.425	68.325	147.743771403821
539659	86.475	68.325	147.738641552983
539660	86.525	68.325	147.734194315579
539786	92.825	68.325	162.306146591358
539787	92.875	68.325	162.256712380047
539788	92.925	68.325	162.247764821451
539814	94.225	68.325	154.927265787975
539815	94.275	68.325	160.942053047721
539851	96.075	68.325	164.891013881991
539852	96.125	68.325	162.908236353273
539853	96.175	68.325	162.398135809853
540405	123.775	68.325	156.106304548034
540406	123.825	68.325	156.110255984562
540407	123.875	68.325	156.121366321945
541084	157.725	68.325	155.89399124186
541085	157.775	68.325	155.908260042297
541086	157.825	68.325	151.533329582063
541761	-134.425	68.275	143.107719286046
541762	-134.375	68.275	143.108917499851
541763	-134.325	68.275	143.111218724526
541764	-134.275	68.275	143.117013094501
546180	86.525	68.275	147.731958397599
546181	86.575	68.275	147.724313850188
546305	92.775	68.275	162.382656571179
546306	92.825	68.275	163.811851752369
546335	94.275	68.275	160.926103629328
546336	94.325	68.275	160.908811698084
546373	96.175	68.275	164.400462283709
546374	96.225	68.275	163.88984633651
546375	96.275	68.275	163.855605719474
546924	123.725	68.275	156.08738983877
546925	123.775	68.275	156.101573093423
547603	157.675	68.275	155.894555379782
547604	157.725	68.275	152.057534276503
548281	-134.425	68.225	143.106496540223
548282	-134.375	68.225	145.145238550582
552701	86.575	68.225	157.65651688249
552825	92.775	68.225	162.624176763153
552856	94.325	68.225	159.980927938606
552857	94.375	68.225	160.89717205854
552895	96.275	68.225	163.670410757503
552896	96.325	68.225	157.635062638541
553443	123.675	68.225	145.304582226699
553444	123.725	68.225	156.087986401887
554123	157.675	68.225	150.433770869834
554801	-134.425	68.175	143.101488265105
559220	86.525	68.175	147.957842470199
559221	86.575	68.175	147.709118625682
559343	92.675	68.175	160.72593732071
559344	92.725	68.175	162.810028810553
559345	92.775	68.175	162.641638608344
559377	94.375	68.175	160.885190125625
559416	96.325	68.175	163.281949073286
559960	123.525	68.175	156.026162838978
559961	123.575	68.175	156.032998014355
559962	123.625	68.175	156.042495529557
559963	123.675	68.175	156.047025832045
560642	157.625	68.175	149.616598275589
560643	157.675	68.175	155.851155730686
561320	-134.475	68.125	144.311986582813
561321	-134.425	68.125	143.094750848303
565739	86.475	68.125	147.955089674341
565740	86.525	68.125	131.061853503824
565861	92.575	68.125	165.699545001548
565862	92.625	68.125	162.906699045364
565863	92.675	68.125	162.828850308918
565897	94.375	68.125	160.798159978836
565936	96.325	68.125	163.093942289487
566477	123.375	68.125	155.989793965078
566478	123.425	68.125	155.996276255609
566479	123.475	68.125	156.019226305352
566480	123.525	68.125	142.955771074279
567161	157.575	68.125	149.467529242136
567162	157.625	68.125	149.146075156655
567840	-134.475	68.075	143.089359583005
572258	86.425	68.075	147.945146126235
572259	86.475	68.075	156.766542273917
572379	92.475	68.075	161.871335374669
572380	92.525	68.075	163.026658535476
